"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"King","SEA 34-1501 Precinct Committee Officer - Democratic","Zach Seikel"," ","91","70.5426","PCO"
"King","SEA 34-1501 Precinct Committee Officer - Democratic","Charles Herndon"," ","38","29.4574","PCO"
"King","SEA 34-1546 Precinct Committee Officer - Democratic","Jeffrey Fatora"," ","12","7.8431","PCO"
"King","SEA 34-1546 Precinct Committee Officer - Democratic","Heather Engel"," ","141","92.1569","PCO"
"King","SEA 37-1589 Precinct Committee Officer - Democratic","Adam Hall"," ","23","18.1102","PCO"
"King","SEA 37-1589 Precinct Committee Officer - Democratic","Leila Reynolds"," ","104","81.8898","PCO"
"King","SEA 37-1591 Precinct Committee Officer - Democratic","Michael Wolfe"," ","75","60","PCO"
"King","SEA 37-1591 Precinct Committee Officer - Democratic","Jim Bernthal"," ","50","40","PCO"
"King","SEA 37-1592 Precinct Committee Officer - Democratic","Rory O'Sullivan"," ","54","18.6207","PCO"
"King","SEA 37-1592 Precinct Committee Officer - Democratic","Phyllis Porter"," ","236","81.3793","PCO"
"King","SEA 37-1593 Precinct Committee Officer - Democratic","Tandy Williams"," ","181","79.7357","PCO"
"King","SEA 37-1593 Precinct Committee Officer - Democratic","Morgan Flake"," ","46","20.2643","PCO"
"King","SEA 11-1602 Precinct Committee Officer - Democratic","Nilofar Ganjaie"," ","180","56.962","PCO"
"King","SEA 11-1602 Precinct Committee Officer - Democratic","John Persak"," ","136","43.038","PCO"
"King","SEA 37-1607 Precinct Committee Officer - Democratic","Rashad El-Amin"," ","105","54.1237","PCO"
"King","SEA 37-1607 Precinct Committee Officer - Democratic","Abraham Epton"," ","89","45.8763","PCO"
"King","SEA 37-1609 Precinct Committee Officer - Democratic","Roger Klorese"," ","14","6.3636","PCO"
"King","SEA 37-1609 Precinct Committee Officer - Democratic","Karla Esquivel"," ","167","75.9091","PCO"
"King","SEA 37-1609 Precinct Committee Officer - Democratic","Reed Schuler"," ","39","17.7273","PCO"
"King","SEA 37-1617 Precinct Committee Officer - Democratic","Vanna Orecchio"," ","129","76.3314","PCO"
"King","SEA 37-1617 Precinct Committee Officer - Democratic","Devin Glaser"," ","40","23.6686","PCO"
"King","SEA 37-1628 Precinct Committee Officer - Democratic","Abdi Isaak"," ","62","33.1551","PCO"
"King","SEA 37-1628 Precinct Committee Officer - Democratic","Nicole Grant"," ","125","66.8449","PCO"
"King","SEA 37-1629 Precinct Committee Officer - Democratic","Hassan Diis"," ","133","73.8889","PCO"
"King","SEA 37-1629 Precinct Committee Officer - Democratic","Justin J. Roll"," ","47","26.1111","PCO"
"King","SEA 37-1648 Precinct Committee Officer - Democratic","Stan Lippmann"," ","24","9.7959","PCO"
"King","SEA 37-1648 Precinct Committee Officer - Democratic","Vallerie Fisher"," ","205","83.6735","PCO"
"King","SEA 37-1648 Precinct Committee Officer - Democratic","Dieter Klippstein"," ","16","6.5306","PCO"
"King","SEA 36-1716 Precinct Committee Officer - Democratic","Andrew J. Lewis"," ","81","50.9434","PCO"
"King","SEA 36-1716 Precinct Committee Officer - Democratic","Laura J. Baird"," ","78","49.0566","PCO"
"King","SEA 36-1718 Precinct Committee Officer - Democratic","Sophia Danenberg"," ","103","85.8333","PCO"
"King","SEA 36-1718 Precinct Committee Officer - Democratic","John Creighton"," ","17","14.1667","PCO"
"King","SEA 36-1719 Precinct Committee Officer - Democratic","Blaine Jensen"," ","37","20.6704","PCO"
"King","SEA 36-1719 Precinct Committee Officer - Democratic","Martha Reyneveld"," ","142","79.3296","PCO"
"King","SEA 36-1721 Precinct Committee Officer - Democratic","Gabriel Marcus"," ","104","49.7608","PCO"
"King","SEA 36-1721 Precinct Committee Officer - Democratic","Jefferey Vu"," ","105","50.2392","PCO"
"King","SEA 36-1722 Precinct Committee Officer - Democratic","Gabrielle Newgent"," ","140","82.3529","PCO"
"King","SEA 36-1722 Precinct Committee Officer - Democratic","Charles Webster"," ","30","17.6471","PCO"
"King","SEA 36-1747 Precinct Committee Officer - Democratic","Ingrid Elliott"," ","72","72.7273","PCO"
"King","SEA 36-1747 Precinct Committee Officer - Democratic","Avi Shapiro"," ","27","27.2727","PCO"
"King","SEA 36-1754 Precinct Committee Officer - Democratic","Robert Whitehorn"," ","35","24.6479","PCO"
"King","SEA 36-1754 Precinct Committee Officer - Democratic","Sara Vaezy"," ","107","75.3521","PCO"
"King","SEA 36-1760 Precinct Committee Officer - Democratic","Mary Wallon"," ","102","82.2581","PCO"
"King","SEA 36-1760 Precinct Committee Officer - Democratic","Alec Block"," ","22","17.7419","PCO"
"King","SEA 36-1763 Precinct Committee Officer - Democratic","John R. Kane"," ","17","14.7826","PCO"
"King","SEA 36-1763 Precinct Committee Officer - Democratic","Kirstin Haugen"," ","98","85.2174","PCO"
"King","SEA 43-1788 Precinct Committee Officer - Democratic","J. Peter Shapiro"," ","300","84.0336","PCO"
"King","SEA 43-1788 Precinct Committee Officer - Democratic","Sam Harris"," ","57","15.9664","PCO"
"King","SEA 36-1801 Precinct Committee Officer - Democratic","Ian Mitchell"," ","54","32.3353","PCO"
"King","SEA 36-1801 Precinct Committee Officer - Democratic","Andre Stackhouse"," ","113","67.6647","PCO"
"King","SEA 36-1812 Precinct Committee Officer - Democratic","Keelcy Perez Woolley"," ","81","65.8537","PCO"
"King","SEA 36-1812 Precinct Committee Officer - Democratic","Clayton Evans"," ","42","34.1463","PCO"
"King","SEA 37-1827 Precinct Committee Officer - Democratic","Patricia J. Fong"," ","158","72.1461","PCO"
"King","SEA 37-1827 Precinct Committee Officer - Democratic","Andy Buffelen"," ","61","27.8539","PCO"
"King","SEA 37-1840 Precinct Committee Officer - Democratic","John Stafford"," ","108","36.1204","PCO"
"King","SEA 37-1840 Precinct Committee Officer - Democratic","Shireen Tabrizi"," ","191","63.8796","PCO"
"King","SEA 43-1843 Precinct Committee Officer - Democratic","Crystal Chindavongsa"," ","177","85.5072","PCO"
"King","SEA 43-1843 Precinct Committee Officer - Democratic","Scott Devon Glenn"," ","30","14.4928","PCO"
"King","SEA 37-1850 Precinct Committee Officer - Democratic","Cathy Sims"," ","92","48.6772","PCO"
"King","SEA 37-1850 Precinct Committee Officer - Democratic","Fernando Miguel Jimenez"," ","97","51.3228","PCO"
"King","SEA 43-1857 Precinct Committee Officer - Democratic","Daniel Lugo"," ","105","44.3038","PCO"
"King","SEA 43-1857 Precinct Committee Officer - Democratic","Sabrina Bolieu"," ","132","55.6962","PCO"
"King","SEA 43-1863 Precinct Committee Officer - Democratic","Eric Gonzalez"," ","160","61.7761","PCO"
"King","SEA 43-1863 Precinct Committee Officer - Democratic","Rosie Cullen"," ","99","38.2239","PCO"
"King","SEA 43-1869 Precinct Committee Officer - Democratic","Sharon Crowley"," ","63","30.2885","PCO"
"King","SEA 43-1869 Precinct Committee Officer - Democratic","Jamie Pedersen"," ","123","59.1346","PCO"
"King","SEA 43-1869 Precinct Committee Officer - Democratic","Cody Olsen"," ","22","10.5769","PCO"
"King","SEA 43-1870 Precinct Committee Officer - Democratic","Charity Ranger"," ","119","62.6316","PCO"
"King","SEA 43-1870 Precinct Committee Officer - Democratic","Steven Beck"," ","43","22.6316","PCO"
"King","SEA 43-1870 Precinct Committee Officer - Democratic","Sean Butterfield"," ","28","14.7368","PCO"
"King","SEA 37-1871 Precinct Committee Officer - Democratic","Beth Brunton"," ","172","66.9261","PCO"
"King","SEA 37-1871 Precinct Committee Officer - Democratic","Cameron Birge"," ","85","33.0739","PCO"
"King","SEA 37-1875 Precinct Committee Officer - Democratic","Carol D. McRoberts"," ","73","32.5893","PCO"
"King","SEA 37-1875 Precinct Committee Officer - Democratic","Janice Van Cleve"," ","106","47.3214","PCO"
"King","SEA 37-1875 Precinct Committee Officer - Democratic","Derek Flora"," ","45","20.0893","PCO"
"King","SEA 37-1879 Precinct Committee Officer - Democratic","Seferiana Day"," ","177","83.8863","PCO"
"King","SEA 37-1879 Precinct Committee Officer - Democratic","Stefan Schachtell"," ","34","16.1137","PCO"
"King","SEA 37-1880 Precinct Committee Officer - Democratic","Mary Pat DiLeva"," ","106","47.5336","PCO"
"King","SEA 37-1880 Precinct Committee Officer - Democratic","Penny Lipsou"," ","117","52.4664","PCO"
"King","SEA 37-1881 Precinct Committee Officer - Democratic","Jack Holland"," ","67","39.881","PCO"
"King","SEA 37-1881 Precinct Committee Officer - Democratic","Jabriel A. Donohue"," ","101","60.119","PCO"
"King","SEA 37-1886 Precinct Committee Officer - Democratic","Grayson Goms"," ","21","8.2353","PCO"
"King","SEA 37-1886 Precinct Committee Officer - Democratic","Roxana Gomez"," ","234","91.7647","PCO"
"King","SEA 43-1889 Precinct Committee Officer - Democratic","Christine Psyk"," ","137","83.0303","PCO"
"King","SEA 43-1889 Precinct Committee Officer - Democratic","Alexander Gray"," ","28","16.9697","PCO"
"King","SEA 37-1896 Precinct Committee Officer - Democratic","Laura Van Tosh"," ","171","83.4146","PCO"
"King","SEA 37-1896 Precinct Committee Officer - Democratic","Joe Scott"," ","34","16.5854","PCO"
"King","SEA 37-1914 Precinct Committee Officer - Democratic","Michael Connolly"," ","117","65.3631","PCO"
"King","SEA 37-1914 Precinct Committee Officer - Democratic","James Beveridge"," ","62","34.6369","PCO"
"King","SEA 37-1918 Precinct Committee Officer - Democratic","Matthias Linnenkamp"," ","54","36.2416","PCO"
"King","SEA 37-1918 Precinct Committee Officer - Democratic","Michele Frix Dassel"," ","95","63.7584","PCO"
"King","SEA 37-1938 Precinct Committee Officer - Democratic","Marietta Zintak"," ","235","79.3919","PCO"
"King","SEA 37-1938 Precinct Committee Officer - Democratic","Roy Zuniga"," ","61","20.6081","PCO"
"King","SEA 11-1942 Precinct Committee Officer - Democratic","Tanya M. Bagley"," ","68","30.3571","PCO"
"King","SEA 11-1942 Precinct Committee Officer - Democratic","Kevin Stuckey"," ","19","8.4821","PCO"
"King","SEA 11-1942 Precinct Committee Officer - Democratic","Tiffany Truong Sevilla"," ","95","42.4107","PCO"
"King","SEA 11-1942 Precinct Committee Officer - Democratic","Michael Charles"," ","42","18.75","PCO"
"King","SEA 37-1944 Precinct Committee Officer - Democratic","Ali"," ","44","21.1538","PCO"
"King","SEA 37-1944 Precinct Committee Officer - Democratic","Olivia Mathiesen Sarriugarte"," ","29","13.9423","PCO"
"King","SEA 37-1944 Precinct Committee Officer - Democratic","Emily Knudsen"," ","135","64.9038","PCO"
"King","SEA 46-1959 Precinct Committee Officer - Republican","Thomas Turnure"," ","42","65.625","PCO"
"King","SEA 46-1959 Precinct Committee Officer - Republican","Charla Jennings"," ","22","34.375","PCO"
"King","SEA 43-1996 Precinct Committee Officer - Democratic","Rob Dolin"," ","67","51.5385","PCO"
"King","SEA 43-1996 Precinct Committee Officer - Democratic","Tatiana Zolotareva"," ","63","48.4615","PCO"
"King","SEA 43-2004 Precinct Committee Officer - Democratic","Nicole Willis"," ","77","61.1111","PCO"
"King","SEA 43-2004 Precinct Committee Officer - Democratic","Rachel E. Alger"," ","49","38.8889","PCO"
"King","SEA 43-2016 Precinct Committee Officer - Democratic","Rod Palmquist"," ","31","24.4094","PCO"
"King","SEA 43-2016 Precinct Committee Officer - Democratic","Rita Smith"," ","96","75.5906","PCO"
"King","SEA 43-2024 Precinct Committee Officer - Democratic","Quinn Rao"," ","22","22.6804","PCO"
"King","SEA 43-2024 Precinct Committee Officer - Democratic","Ashlei Goodman"," ","39","40.2062","PCO"
"King","SEA 43-2024 Precinct Committee Officer - Democratic","Doug Nellis"," ","36","37.1134","PCO"
"King","SEA 43-2055 Precinct Committee Officer - Democratic","Amy Madden"," ","109","88.6179","PCO"
"King","SEA 43-2055 Precinct Committee Officer - Democratic","Marshall Bender"," ","14","11.3821","PCO"
"King","SEA 43-2065 Precinct Committee Officer - Democratic","Matthew Porter"," ","82","62.1212","PCO"
"King","SEA 43-2065 Precinct Committee Officer - Democratic","DJ Roberts"," ","50","37.8788","PCO"
"King","SEA 43-2074 Precinct Committee Officer - Democratic","Jeff Berner"," ","46","37.0968","PCO"
"King","SEA 43-2074 Precinct Committee Officer - Democratic","Scott Forbes"," ","53","42.7419","PCO"
"King","SEA 43-2074 Precinct Committee Officer - Democratic","Timothy Mackie"," ","25","20.1613","PCO"
"King","SEA 43-2084 Precinct Committee Officer - Democratic","Michael Hooning"," ","36","14.7541","PCO"
"King","SEA 43-2084 Precinct Committee Officer - Democratic","Nina Crocker"," ","208","85.2459","PCO"
"King","SEA 46-2096 Precinct Committee Officer - Democratic","Chessie Rebecca Snider"," ","48","43.6364","PCO"
"King","SEA 46-2096 Precinct Committee Officer - Democratic","Jay Johnson"," ","62","56.3636","PCO"
"King","SEA 46-2098 Precinct Committee Officer - Democratic","Janel Kempf"," ","59","34.7059","PCO"
"King","SEA 46-2098 Precinct Committee Officer - Democratic","Charmila Ajmera"," ","111","65.2941","PCO"
"King","SEA 43-2110 Precinct Committee Officer - Democratic","Evan Eggerud-Bozorth"," ","56","40.8759","PCO"
"King","SEA 43-2110 Precinct Committee Officer - Democratic","Sawyer Morgan"," ","81","59.1241","PCO"
"King","SEA 36-2146 Precinct Committee Officer - Democratic","Alice MacLean"," ","124","73.3728","PCO"
"King","SEA 36-2146 Precinct Committee Officer - Democratic","Brad Renton"," ","45","26.6272","PCO"
"King","SEA 36-2170 Precinct Committee Officer - Democratic","Kiana Scott"," ","173","84.8039","PCO"
"King","SEA 36-2170 Precinct Committee Officer - Democratic","Scott L. Seramur"," ","31","15.1961","PCO"
"King","SEA 46-2276 Precinct Committee Officer - Democratic","Lori Shelden"," ","113","64.9425","PCO"
"King","SEA 46-2276 Precinct Committee Officer - Democratic","Elena Rumiantseva"," ","61","35.0575","PCO"
"King","SEA 46-2282 Precinct Committee Officer - Democratic","Carlos Curran"," ","73","30.0412","PCO"
"King","SEA 46-2282 Precinct Committee Officer - Democratic","Sarah Greene"," ","170","69.9588","PCO"
"King","SEA 46-2291 Precinct Committee Officer - Democratic","Adam Collegeman"," ","58","51.3274","PCO"
"King","SEA 46-2291 Precinct Committee Officer - Democratic","Thomas T. Cunningham"," ","55","48.6726","PCO"
"King","SEA 46-2295 Precinct Committee Officer - Democratic","Kate Hoffman"," ","150","71.09","PCO"
"King","SEA 46-2295 Precinct Committee Officer - Democratic","Brian Berry"," ","61","28.91","PCO"
"King","SEA 46-2314 Precinct Committee Officer - Democratic","Lori Lynn Mahieu"," ","124","70.8571","PCO"
"King","SEA 46-2314 Precinct Committee Officer - Democratic","Ruth Williams"," ","51","29.1429","PCO"
"King","SEA 46-2335 Precinct Committee Officer - Democratic","Jillian R. Allibone"," ","88","45.3608","PCO"
"King","SEA 46-2335 Precinct Committee Officer - Democratic","Emily Simpson"," ","106","54.6392","PCO"
"King","SEA 46-2340 Precinct Committee Officer - Democratic","John P. Webber"," ","92","35.5212","PCO"
"King","SEA 46-2340 Precinct Committee Officer - Democratic","Pamela Dalan"," ","167","64.4788","PCO"
"King","SEA 46-2377 Precinct Committee Officer - Democratic","Paul Bell"," ","63","48.0916","PCO"
"King","SEA 46-2377 Precinct Committee Officer - Democratic","Joseph P. Weiler"," ","68","51.9084","PCO"
"King","LAKE ALICE Precinct Committee Officer - Republican","Len Reid"," ","36","47.3684","PCO"
"King","LAKE ALICE Precinct Committee Officer - Republican","Kevin Shelton"," ","40","52.6316","PCO"
"King","BEL 41-2429 Precinct Committee Officer - Democratic","Eric K. Evans"," ","69","38.3333","PCO"
"King","BEL 41-2429 Precinct Committee Officer - Democratic","Sonja Ross"," ","111","61.6667","PCO"
"King","SEA 36-2517 Precinct Committee Officer - Democratic","Dorothy Willard"," ","102","57.3034","PCO"
"King","SEA 36-2517 Precinct Committee Officer - Democratic","Patti Aro"," ","76","42.6966","PCO"
"King","SEA 36-2534 Precinct Committee Officer - Democratic","Franki Jacobs"," ","55","32.1637","PCO"
"King","SEA 36-2534 Precinct Committee Officer - Democratic","Yvette Z. Vandermolen"," ","116","67.8363","PCO"
"King","SEA 43-2545 Precinct Committee Officer - Democratic","Scott Alspach"," ","76","27.8388","PCO"
"King","SEA 43-2545 Precinct Committee Officer - Democratic","Marc Oommen"," ","21","7.6923","PCO"
"King","SEA 43-2545 Precinct Committee Officer - Democratic","Amanda Sorell"," ","176","64.4689","PCO"
"King","SEA 43-2550 Precinct Committee Officer - Democratic","Brad Forbes"," ","26","20.3125","PCO"
"King","SEA 43-2550 Precinct Committee Officer - Democratic","Danielle Davis"," ","102","79.6875","PCO"
"King","KEN 47-2568 Precinct Committee Officer - Democratic","Mizan Rahman"," ","63","61.165","PCO"
"King","KEN 47-2568 Precinct Committee Officer - Democratic","Guriqbal Singh"," ","40","38.835","PCO"
"King","SAM 45-2575 Precinct Committee Officer - Democratic","Erin Albanese"," ","113","54.5894","PCO"
"King","SAM 45-2575 Precinct Committee Officer - Democratic","Tom Odell"," ","94","45.4106","PCO"
"King","SEA 36-2592 Precinct Committee Officer - Democratic","Mitchell Hansen"," ","30","20.8333","PCO"
"King","SEA 36-2592 Precinct Committee Officer - Democratic","Ilani Nurick"," ","114","79.1667","PCO"
"King","KIR 01-2595 Precinct Committee Officer - Democratic","Alycia Barrow"," ","109","79.562","PCO"
"King","KIR 01-2595 Precinct Committee Officer - Democratic","Adam White"," ","28","20.438","PCO"
"King","KEN 47-2704 Precinct Committee Officer - Democratic","Maha Jahshan"," ","80","41.0256","PCO"
"King","KEN 47-2704 Precinct Committee Officer - Democratic","Jim Maher"," ","86","44.1026","PCO"
"King","KEN 47-2704 Precinct Committee Officer - Democratic","Jeffrey J. Crider"," ","29","14.8718","PCO"
"King","SEA 36-2750 Precinct Committee Officer - Democratic","Nicole Palczewski"," ","64","52.0325","PCO"
"King","SEA 36-2750 Precinct Committee Officer - Democratic","Terique Scott"," ","59","47.9675","PCO"
"King","TUK 11-2751 Precinct Committee Officer - Democratic","Dian Ferguson"," ","54","65.8537","PCO"
"King","TUK 11-2751 Precinct Committee Officer - Democratic","Ubah Aden"," ","28","34.1463","PCO"
"King","KIR 45-2760 Precinct Committee Officer - Democratic","Becca Everts"," ","146","89.0244","PCO"
"King","KIR 45-2760 Precinct Committee Officer - Democratic","Ronald Snell"," ","18","10.9756","PCO"
"King","KIR 45-2761 Precinct Committee Officer - Democratic","Scott McDonald"," ","95","57.5758","PCO"
"King","KIR 45-2761 Precinct Committee Officer - Democratic","Paul Quaintance"," ","70","42.4242","PCO"
"King","KMR 46-2771 Precinct Committee Officer - Democratic","Stefan Hahn"," ","77","47.2393","PCO"
"King","KMR 46-2771 Precinct Committee Officer - Democratic","Robert V. Swain"," ","86","52.7607","PCO"
"King","SEA 46-2796 Precinct Committee Officer - Democratic","Rebekah Fonden"," ","74","56.0606","PCO"
"King","SEA 46-2796 Precinct Committee Officer - Democratic","Kjersten Gmeiner"," ","58","43.9394","PCO"
"King","AUB 47-2839 Precinct Committee Officer - Democratic","Michael E. Eeds"," ","33","23.2394","PCO"
"King","AUB 47-2839 Precinct Committee Officer - Democratic","Jane Taylor"," ","109","76.7606","PCO"
"King","M-V 05-2857 Precinct Committee Officer - Democratic","Philip A. Smith"," ","32","21.0526","PCO"
"King","M-V 05-2857 Precinct Committee Officer - Democratic","Courtney Hans"," ","75","49.3421","PCO"
"King","M-V 05-2857 Precinct Committee Officer - Democratic","K. C. Shankland"," ","45","29.6053","PCO"
"King","SEA 37-2861 Precinct Committee Officer - Democratic","Brooke Williams"," ","98","81.6667","PCO"
"King","SEA 37-2861 Precinct Committee Officer - Democratic","Aaron Perrine"," ","22","18.3333","PCO"
"King","KIR 01-2918 Precinct Committee Officer - Democratic","Amrik Singh Kamoh"," ","90","51.1364","PCO"
"King","KIR 01-2918 Precinct Committee Officer - Democratic","Ram Hariharan"," ","86","48.8636","PCO"
"King","SEA 43-2928 Precinct Committee Officer - Democratic","Kristen Johnson"," ","88","30.4498","PCO"
"King","SEA 43-2928 Precinct Committee Officer - Democratic","Ami Nguyen"," ","201","69.5502","PCO"
"King","TUK 11-2951 Precinct Committee Officer - Democratic","Sheila Butterfield"," ","92","45.7711","PCO"
"King","TUK 11-2951 Precinct Committee Officer - Democratic","Chela Rosales"," ","109","54.2289","PCO"
"King","SAM 45-2963 Precinct Committee Officer - Democratic","Edward Hodapp"," ","40","17.8571","PCO"
"King","SAM 45-2963 Precinct Committee Officer - Democratic","Celia Wu"," ","184","82.1429","PCO"
"King","RED 48-2966 Precinct Committee Officer - Democratic","Felicia Bailey"," ","100","81.3008","PCO"
"King","RED 48-2966 Precinct Committee Officer - Democratic","Ian D. Lefcourte"," ","23","18.6992","PCO"
"King","SAM 05-2972 Precinct Committee Officer - Democratic","Beth Bazley"," ","180","75.6303","PCO"
"King","SAM 05-2972 Precinct Committee Officer - Democratic","Richard Smith"," ","58","24.3697","PCO"
"King","TIMBER Precinct Committee Officer - Democratic","Julie Badgley"," ","122","68.1564","PCO"
"King","TIMBER Precinct Committee Officer - Democratic","Bob Seel"," ","57","31.8436","PCO"
"King","FED 30-2990 Precinct Committee Officer - Democratic","Epiphany Nick"," ","46","28.3951","PCO"
"King","FED 30-2990 Precinct Committee Officer - Democratic","Alicia Morgan"," ","116","71.6049","PCO"
"King","FED 30-3003 Precinct Committee Officer - Republican","Richard James Smith"," ","61","40.6667","PCO"
"King","FED 30-3003 Precinct Committee Officer - Republican","Janis Clark"," ","89","59.3333","PCO"
"King","FED 30-3008 Precinct Committee Officer - Republican","John Wilde"," ","39","59.0909","PCO"
"King","FED 30-3008 Precinct Committee Officer - Republican","Ed Barney"," ","27","40.9091","PCO"
"King","FED 30-3021 Precinct Committee Officer - Democratic","Ahmed Scego"," ","49","27.8409","PCO"
"King","FED 30-3021 Precinct Committee Officer - Democratic","Yasmine Scego"," ","127","72.1591","PCO"
"King","SET 33-3081 Precinct Committee Officer - Democratic","Rahel Ambachew"," ","102","68","PCO"
"King","SET 33-3081 Precinct Committee Officer - Democratic","Tawfik Maudah"," ","48","32","PCO"
"King","FED 30-3094 Precinct Committee Officer - Democratic","David Musick"," ","61","33.5165","PCO"
"King","FED 30-3094 Precinct Committee Officer - Democratic","Lydia Assefa-Dawson"," ","121","66.4835","PCO"
"King","TUK 11-3128 Precinct Committee Officer - Democratic","Tosh Sharp"," ","96","38.247","PCO"
"King","TUK 11-3128 Precinct Committee Officer - Democratic","Kate Kruller"," ","155","61.753","PCO"
"King","MERGANSER Precinct Committee Officer - Republican","Michael Riley"," ","73","37.0558","PCO"
"King","MERGANSER Precinct Committee Officer - Republican","Sandy Hargrove"," ","124","62.9442","PCO"
"King","SEA 36-3153 Precinct Committee Officer - Democratic","Becka Johnson"," ","116","94.3089","PCO"
"King","SEA 36-3153 Precinct Committee Officer - Democratic","John Phillips"," ","7","5.6911","PCO"
"King","KEN 33-3172 Precinct Committee Officer - Democratic","Meghan Allen"," ","42","43.299","PCO"
"King","KEN 33-3172 Precinct Committee Officer - Democratic","Tanesha Roberson"," ","55","56.701","PCO"
"King","WOD 45-3193 Precinct Committee Officer - Democratic","Erin Thompson"," ","112","58.6387","PCO"
"King","WOD 45-3193 Precinct Committee Officer - Democratic","Guadalupe Corona"," ","79","41.3613","PCO"
"King","M-V 05-3242 Precinct Committee Officer - Democratic","Laura M. R. Bammer"," ","81","71.0526","PCO"
"King","M-V 05-3242 Precinct Committee Officer - Democratic","Sande Lien"," ","33","28.9474","PCO"
"King","SEA 36-3267 Precinct Committee Officer - Democratic","Caitlin Lee"," ","69","63.8889","PCO"
"King","SEA 36-3267 Precinct Committee Officer - Democratic","Sarah Sedky"," ","39","36.1111","PCO"
"King","RNT 11-3287 Precinct Committee Officer - Democratic","Ryan Peterson"," ","91","63.6364","PCO"
"King","RNT 11-3287 Precinct Committee Officer - Democratic","Christopher M. Gipson"," ","26","18.1818","PCO"
"King","RNT 11-3287 Precinct Committee Officer - Democratic","Michal Raney Gipson"," ","26","18.1818","PCO"
"King","B-D 05-3310 Precinct Committee Officer - Democratic","Briana B. Durham"," ","100","54.9451","PCO"
"King","B-D 05-3310 Precinct Committee Officer - Democratic","Carol Lynn Harp"," ","82","45.0549","PCO"
"King","SEA 36-3317 Precinct Committee Officer - Democratic","Shalena Edmunson"," ","51","24.878","PCO"
"King","SEA 36-3317 Precinct Committee Officer - Democratic","Veronica Valdez"," ","154","75.122","PCO"
"King","SEA 36-3345 Precinct Committee Officer - Democratic","Emily Hazelton"," ","109","67.284","PCO"
"King","SEA 36-3345 Precinct Committee Officer - Democratic","Olga Laskin"," ","53","32.716","PCO"
"King","BEL 41-3371 Precinct Committee Officer - Democratic","Clarence Gunn"," ","84","64.1221","PCO"
"King","BEL 41-3371 Precinct Committee Officer - Democratic","Shawn Nowlan"," ","47","35.8779","PCO"
"King","KEN 47-3408 Precinct Committee Officer - Democratic","Asad Hassan"," ","39","39.3939","PCO"
"King","KEN 47-3408 Precinct Committee Officer - Democratic","Meryn Shetye"," ","60","60.6061","PCO"
"King","SEA 43-3424 Precinct Committee Officer - Democratic","Justin Phillips"," ","74","58.2677","PCO"
"King","SEA 43-3424 Precinct Committee Officer - Democratic","Michael Welty"," ","53","41.7323","PCO"
"King","KEN 47-3493 Precinct Committee Officer - Republican","Jeff Piecewicz"," ","70","61.9469","PCO"
"King","KEN 47-3493 Precinct Committee Officer - Republican","Stephen L. Alcini"," ","43","38.0531","PCO"
"King","KENTLAKE Precinct Committee Officer - Republican","Ira Thomas III"," ","58","39.4558","PCO"
"King","KENTLAKE Precinct Committee Officer - Republican","Todd Smelcer"," ","89","60.5442","PCO"
"King","ISS 05-3559 Precinct Committee Officer - Democratic","Mike Saltz"," ","36","29.5082","PCO"
"King","ISS 05-3559 Precinct Committee Officer - Democratic","Cindy Gross"," ","86","70.4918","PCO"
"King","RNT 11-3564 Precinct Committee Officer - Democratic","Chris Franco"," ","87","58","PCO"
"King","RNT 11-3564 Precinct Committee Officer - Democratic","Kevin Wilmot"," ","63","42","PCO"
"King","SEA 43-3570 Precinct Committee Officer - Democratic","Andrew Estep"," ","95","43.7788","PCO"
"King","SEA 43-3570 Precinct Committee Officer - Democratic","Jon Mannella"," ","122","56.2212","PCO"
"King","FED 30-3582 Precinct Committee Officer - Democratic","David Kirichenko"," ","18","18.75","PCO"
"King","FED 30-3582 Precinct Committee Officer - Democratic","Pete Lazzaretti"," ","21","21.875","PCO"
"King","FED 30-3582 Precinct Committee Officer - Democratic","Mohamed-Deeq Olow"," ","28","29.1667","PCO"
"King","FED 30-3582 Precinct Committee Officer - Democratic","David R. Daly"," ","29","30.2083","PCO"
"King","SEA 36-3699 Precinct Committee Officer - Democratic","Charlotte Lunday"," ","171","69.5122","PCO"
"King","SEA 36-3699 Precinct Committee Officer - Democratic","Krista Steuben"," ","75","30.4878","PCO"
"King","SEA 37-3730 Precinct Committee Officer - Democratic","Brandon Hersey"," ","99","40.9091","PCO"
"King","SEA 37-3730 Precinct Committee Officer - Democratic","Ashley Smith"," ","94","38.843","PCO"
"King","SEA 37-3730 Precinct Committee Officer - Democratic","Sam Mendez"," ","49","20.2479","PCO"
"King","SEA 43-3776 Precinct Committee Officer - Democratic","Michael Zetterberg"," ","113","74.8344","PCO"
"King","SEA 43-3776 Precinct Committee Officer - Democratic","Joseph D. Anderson"," ","38","25.1656","PCO"
"King","BUR 33-3801 Precinct Committee Officer - Democratic","Omaha Sternberg"," ","40","33.6134","PCO"
"King","BUR 33-3801 Precinct Committee Officer - Democratic","Andrea H. Reay"," ","79","66.3866","PCO"
"King","SEA 11-3810 Precinct Committee Officer - Democratic","Linh Thai"," ","146","78.9189","PCO"
"King","SEA 11-3810 Precinct Committee Officer - Democratic","Madison Grossan"," ","39","21.0811","PCO"
"Kitsap","Congressional District 6 U.S. Representative","Elizabeth Kreiselmaier","(Prefers Republican Party)","27066","28.0986","Congressional"
