"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Island","LEDGEWOOD BCH WATER Commissioner, Position #1","Doug Martin","","69","100","Water"
"Island","LEDGEWOOD BCH WATER Commissioner, Position #2","Dale Hockstra","","68","100","Water"
"Island","LONG BEACH WATER Commissioner, Position #3","Deborah Engel","","13","100","Water"
"Island","PENN COVE WATER AND SEWER Commissioner, Position #1","Morgan Brian Hughes ","","79","100","Water"
"Island","PENN COVE WATER AND SEWER Commissioner, Position #2","Jennifer J. Swenson","","80","100","Water"
"Island","RHODENA BEACH WATER Commissioner, Position #3","Gordon D. McMillan","","26","100","Water"
"Island","SARATOGA WATER Commissioner, Position #1","Keith Sorensen","","64","100","Water"
"Island","SARATOGA WATER Commissioner, Position #3","Alan S. Cohen","","68","100","Water"
"Island","SCATCHET HEAD WATER Commissioner, Position #1","David G. Mullins","","91","100","Water"
"Island","SWANTOWN WATER Commissioner, Position #1","Claud O. Linn","","38","100","Water"
"Island","SWANTOWN WATER Commissioner, Position #2","Rich Wais","","37","100","Water"
"Island","MAIN STREET SEWER Commissioner, Position 2","Darla Farmer","","24","100","Sewer"
"Island","MAIN STREET SEWER Commissioner, Position 3","Herb Weissblum","","23","100","Sewer"
"Jefferson","Washington State Advisory Vote No. 16 Engrossed Substitute House Bill 1597","Repealed","","7762","56.3198","State Executive"
"Jefferson","Washington State Advisory Vote No. 16 Engrossed Substitute House Bill 1597","Maintained","","6020","43.6802","State Executive"
"Jefferson","Washington State Advisory Vote No. 17 Engrossed House Bill 2163","Repealed","","8442","61.7331","State Executive"
"Jefferson","Washington State Advisory Vote No. 17 Engrossed House Bill 2163","Maintained","","5233","38.2669","State Executive"
"Jefferson","Washington State Advisory Vote No. 18 Engrossed House Bill 2242","Repealed","","8161","58.2512","State Executive"
"Jefferson","Washington State Advisory Vote No. 18 Engrossed House Bill 2242","Maintained","","5849","41.7488","State Executive"
"Jefferson","County of Jefferson Proposition No. 1 Levy to establish the home opportunity fund to create or preserve low- or very low-income housing","APPROVED?","","4788","31.8626","County"
"Jefferson","County of Jefferson Proposition No. 1 Levy to establish the home opportunity fund to create or preserve low- or very low-income housing","REJECTED?","","10239","68.1374","County"
"Jefferson","Port of Port Townsend Commissioner, District 2","Brad Clinefelter","","5552","48.5952","Port"
"Jefferson","Port of Port Townsend Commissioner, District 2","Bill Putney","","5873","51.4048","Port"
"Jefferson","Port of Port Townsend Commissioner, District 3","Peter W. Hanke","","6911","62.4921","Port"
"Jefferson","Port of Port Townsend Commissioner, District 3","Keith Beck","","4148","37.5079","Port"
"Jefferson","East Jefferson County Hospital District No. 2 Commissioner, Position 1","Cheri Van Hoover","","6615","49.6361","Public Hospital"
"Jefferson","East Jefferson County Hospital District No. 2 Commissioner, Position 1","Bruce J. McComas","","6712","50.3639","Public Hospital"
"Jefferson","West (Forks) Jefferson County Hospital Dist. No. 1 Commissioner, Position 1","David L. Dickson","","53","100","Public Hospital"
"Jefferson","West (Forks) Jefferson County Hospital Dist. No. 1 Commissioner, Position 3","Carol Young","","49","100","Public Hospital"
"Jefferson","City of Port Townsend Council Member, Position 1","Michelle Sandoval","","2940","100","City/Town"
"Jefferson","City of Port Townsend Council Member, Position 2","Ariel J. Speser","","2881","100","City/Town"
"Jefferson","City of Port Townsend Council Member, Position 5","Pamela Adams","","2688","100","City/Town"
"Jefferson","Brinnon School District No. 46 Director At Large Position 5","Shirley Towne","","439","100","School"
"Jefferson","Quilcene School District No. 48 Director District 2","Cindy Pollard","","607","100","School"
"Jefferson","Quilcene School District No. 48 Director At Large Position 4","Paul Mahan","","641","100","School"
"Jefferson","Quilcene School District No. 48 Director At Large Position 5","Shona Davis","","486","100","School"
"Jefferson","Chimacum School District No. 49 Director District 1","Sarah Martin","","2223","52.8908","School"
"Jefferson","Chimacum School District No. 49 Director District 1","Ron Riggle","","1980","47.1092","School"
"Jefferson","Chimacum School District No. 49 Director District 2","LuAnn Rogers","","3267","100","School"
"Jefferson","Chimacum School District No. 49 Director District 3","Mike Gould","","3197","100","School"
"Jefferson","Chimacum School District No. 49 Director District 5","Jack McKay","","2255","56.3891","School"
"Jefferson","Chimacum School District No. 49 Director District 5","Wilma L. Hackman","","1744","43.6109","School"
"Jefferson","Port Townsend School District No. 50 Director District 1","Constance Welch","","4635","100","School"
"Jefferson","Port Townsend School District No. 50 Director District 2","Jennifer James-Wilson","","4730","100","School"
"Jefferson","Sequim School District No. 323 Director District No. 2","Jon Kirshbaum","","42","37.5","School"
"Jefferson","Sequim School District No. 323 Director District No. 2","Brian Kuh","","70","62.5","School"
"Jefferson","Sequim School District No. 323 Director At Large, Position No. 4","Nola Judd","","64","52.459","School"
"Jefferson","Sequim School District No. 323 Director At Large, Position No. 4","Brandino Gibson","","58","47.541","School"
"Jefferson","Quillayute Valley School District No. 402 Director District No. 2","Kevin Hinchen","","31","100","School"
"Jefferson","Quillayute Valley School District No. 402 Director District No. 4","Ron Hurn","","28","100","School"
"Jefferson","East Jefferson Fire Rescue District No. 1 Commissioner, Position 3","David Johnson","","3444","100","Fire"
"Jefferson","Quilcene Fire District No. 2 Commissioner, Position 1","Art Frank","","460","71.875","Fire"
"Jefferson","Quilcene Fire District No. 2 Commissioner, Position 1","Wayne Siscoe","","180","28.125","Fire"
"Jefferson","Quilcene Fire District No. 2 Commissioner, Position 3","Herb Beck","","585","100","Fire"
"Jefferson","Port Ludlow Fire District No. 3 Commissioner, Position 1","Bob Pontius","","1514","100","Fire"
"Jefferson","Port Ludlow Fire District No. 3 Commissioner, Position 5","Raelene Rossart","","1489","100","Fire"
"Jefferson","Brinnon Fire District No. 4 Commissioner, Position 1","Ron Garrison","","435","100","Fire"
"Jefferson","Discovery Bay Fire District No. 5 Proposition No. 1 Property Tax Levy","APPROVED?","","106","51.4563","Fire"
"Jefferson","Discovery Bay Fire District No. 5 Proposition No. 1 Property Tax Levy","REJECTED?","","100","48.5437","Fire"
"Jefferson","Discovery Bay Fire District No. 5 Commissioner, Position 1","Casey Carson","","131","100","Fire"
"Jefferson","Clallam-Jefferson Fire Protection District No. 1 Commissioner Position No. 1","Dustin Kraft","","3","50","Fire"
"Jefferson","Clallam-Jefferson Fire Protection District No. 1 Commissioner Position No. 1","Jodi Riker","","3","50","Fire"
"Jefferson","Clallam-Jefferson Fire Protection District No. 1 Commissioner Position No. 2","Chet Hunt","","5","71.4286","Fire"
"Jefferson","Clallam-Jefferson Fire Protection District No. 1 Commissioner Position No. 2","Britni Duncan","","2","28.5714","Fire"
"Jefferson","Clallam-Jefferson Fire Protection District No. 1 Commissioner Position No. 4","Giancarlo Buonpane","","4","100","Fire"
"Jefferson","Clallam-Jefferson Fire Protection District No. 1 Commissioner Position No. 5","Anthony (Tony) Romberg","","3","50","Fire"
"Jefferson","Clallam-Jefferson Fire Protection District No. 1 Commissioner Position No. 5","John Witherspoon","","0","0","Fire"
"Jefferson","Clallam-Jefferson Fire Protection District No. 1 Commissioner Position No. 5","Neris Biciunas","","3","50","Fire"
"Jefferson","Clallam - Jefferson Fire Protection District No. 3 Commissioner Position No. 2","Steven Chinn","","113","77.931","Fire"
"Jefferson","Clallam - Jefferson Fire Protection District No. 3 Commissioner Position No. 2","Sean Ryan","","32","22.069","Fire"
"Jefferson","Paradise Bay Water District No. 1 Commissioner, Position 2","Vernon W. Good","","70","100","Water"
"Jefferson","Brinnon Water District No. 2 Commissioner, Position 2","Barbara J. Schurman","","6","100","Water"
"Jefferson","Brinnon Cemetery District No. 1 Commissioner, Position 1","Jeremy Mueller","","455","100","Cemetery"
"Jefferson","Quilcene Cemetery District No. 2 Commissioner, Position 2","Mary Ann Stamper","","630","100","Cemetery"
"Jefferson","Gardiner Cemetery District No. 3 Commissioner, Position 3","Terry A Wood","","135","100","Cemetery"
"Jefferson","Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 2","Dennis Schmitt","","153","100","Park and Recreation"
"Jefferson","Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 3","Larry Robinson","","153","100","Park and Recreation"
"King","Advisory Votes Advisory Vote No. 16 Engrossed Substitute House Bill 1597","Repealed","","205951","40.8735","State Executive"
"King","Advisory Votes Advisory Vote No. 16 Engrossed Substitute House Bill 1597","Maintained","","297923","59.1265","State Executive"
"King","Advisory Votes Advisory Vote No. 17 Engrossed House Bill 2163","Repealed","","244005","48.5646","State Executive"
"King","Advisory Votes Advisory Vote No. 17 Engrossed House Bill 2163","Maintained","","258429","51.4354","State Executive"
"King","Advisory Votes Advisory Vote No. 18 Engrossed House Bill 2242","Repealed","","239303","47.597","State Executive"
"King","Advisory Votes Advisory Vote No. 18 Engrossed House Bill 2242","Maintained","","263466","52.403","State Executive"
"King","Metropolitan King County Proposition No. 1 Levy Lid Lift for Veterans, Seniors and Vulnerable Populations","Approved","","357238","68.5934","County"
"King","Metropolitan King County Proposition No. 1 Levy Lid Lift for Veterans, Seniors and Vulnerable Populations","Rejected","","163567","31.4066","County"
"King","Legislative District 31 State Senator","Phil Fortunato","(Prefers Republican Party)","5824","57.4529","Legislative"
"King","Legislative District 31 State Senator","Michelle Rylands","(Prefers Democratic Party)","4313","42.5471","Legislative"
"King","Legislative District 31 State Representative Pos. 2","Morgan Irwin","(Prefers Republican Party)","5888","59.1997","Legislative"
"King","Legislative District 31 State Representative Pos. 2","Nate Lowry","(Prefers Democratic Party)","4058","40.8003","Legislative"
"King","Legislative District 37 State Senator","Rebecca Saldana","(Prefers Democratic Party)","29811","100","Legislative"
"King","Legislative District 45 State Senator","Manka Dhingra","(Prefers Democratic Party)","27755","55.3815","Legislative"
"King","Legislative District 45 State Senator","Jinyoung Lee Englund","(Prefers Republican Party)","22361","44.6185","Legislative"
"King","Legislative District 48 State Senator","Patty Kuderer","(Prefers Democratic Party)","21212","68.9485","Legislative"
"King","Legislative District 48 State Senator","Michelle Darnell","(Prefers Libertarian Party)","9553","31.0515","Legislative"
"King","Legislative District 48 State Representative Pos. 1","Vandana Slatter","(Prefers Democratic Party)","22334","74.0861","Legislative"
"King","Legislative District 48 State Representative Pos. 1","Ciaran Dougherty","(Prefers Libertarian Party)","7812","25.9139","Legislative"
"King","Metropolitan King County Executive","Dow Constantine","","388266","77.254","County"
"King","Metropolitan King County Executive","Bill Hirt","","114318","22.746","County"
"King","Metropolitan King County Sheriff","Mitzi Johanknecht","","283745","56.7537","County"
"King","Metropolitan King County Sheriff","John Urquhart","","216214","43.2463","County"
"King","County Council District No. 1 Council District No. 1","Rod Dembowski","","46372","100","County"
"King","County Council District No. 3 Council District No. 3","Kathy Lambert","","34358","57.2958","County"
"King","County Council District No. 3 Council District No. 3","John Murphy","","25608","42.7042","County"
"King","County Council District No. 5 Council District No. 5","Dave Upthegrove","","27371","100","County"
"King","County Council District No. 7 Council District No. 7","Pete von Reichbauer","","28479","100","County"
"King","County Council District No. 9 Council District No. 9","Reagan Dunn","","30985","65.7019","County"
"King","County Council District No. 9 Council District No. 9","Denice Carnahan","","16175","34.2981","County"
"King","Court of Appeals, Division 1, District 1 Judge Position 2","Michael S. Spearman","","324760","76.2748","Judicial"
"King","Court of Appeals, Division 1, District 1 Judge Position 2","Nathan W. S. Choi","","101016","23.7252","Judicial"
"King","Court of Appeals, Division 1, District 1 Judge Position 5","David Mann","","324883","100","Judicial"
"King","Port Of Seattle Commissioner Position No. 1","John Creighton","","218537","47.2767","Port"
"King","Port Of Seattle Commissioner Position No. 1","Ryan Calkins","","243714","52.7233","Port"
"King","Port Of Seattle Commissioner Position No. 3","Stephanie Bowman","","286972","61.3193","Port"
"King","Port Of Seattle Commissioner Position No. 3","Ahmed Abdi","","181024","38.6807","Port"
"King","Port Of Seattle Commissioner Position No. 4","Preeti Shridhar","","199207","42.531","Port"
"King","Port Of Seattle Commissioner Position No. 4","Peter Steinbrueck","","269174","57.469","Port"
"King","City Of Algona Council Position No. 2","Lynda L. Osborn","","274","100","City/Town"
"King","City Of Algona Council Position No. 4","Dawn M. Dofelmire","","264","100","City/Town"
"King","City Of Auburn Mayor","Nancy Backus","","6254","55.3402","City/Town"
"King","City Of Auburn Mayor","Largo Wales","","5047","44.6598","City/Town"
"King","City Of Auburn Council Position No. 2","Claude DaCorsi","","7816","100","City/Town"
"King","City Of Auburn Council Position No. 4","Yolanda C. Trout","","7765","100","City/Town"
"King","City Of Auburn Council Position No. 6","Larry Brown","","6233","62.8834","City/Town"
"King","City Of Auburn Council Position No. 6","Mike Kahler","","3679","37.1166","City/Town"
"King","Town Of Beaux Arts Village Mayor","John Gillem","","113","100","City/Town"
"King","Town Of Beaux Arts Village Council Position No. 1","Aletha Howes","","108","100","City/Town"
"King","Town Of Beaux Arts Village Council Position No. 3","Tom Stowe","","104","100","City/Town"
"King","Town Of Beaux Arts Village Council Position No. 5","Hans W. Juhle","","108","100","City/Town"
"King","City Of Bellevue Council Position No. 2","Conrad Lee","","20190","67.5251","City/Town"
"King","City Of Bellevue Council Position No. 2","Randy Grein","","9710","32.4749","City/Town"
"King","City Of Bellevue Council Position No. 4","Jared Nieuwenhuis","","15486","51.9874","City/Town"
"King","City Of Bellevue Council Position No. 4","Karol Brown","","14302","48.0126","City/Town"
"King","City Of Bellevue Council Position No. 5","Janice Zahn","","18119","61.0417","City/Town"
"King","City Of Bellevue Council Position No. 5","Phillip Yin","","11564","38.9583","City/Town"
"King","City Of Bellevue Council Position No. 6","Lynne Robinson","","16893","57.2469","City/Town"
"King","City Of Bellevue Council Position No. 6","Steven Fricke","","12616","42.7531","City/Town"
"King","City Of Black Diamond Mayor","Carol Benson","","913","63.9804","City/Town"
"King","City Of Black Diamond Mayor","Judy A. Baxley","","514","36.0196","City/Town"
"King","City Of Black Diamond Council Position No. 2","Melissa C. Oglesbee","","952","66.9951","City/Town"
"King","City Of Black Diamond Council Position No. 2","Michelle Young","","469","33.0049","City/Town"
"King","City Of Black Diamond Council Position No. 4","Ed Hanrahan","","508","35.4749","City/Town"
"King","City Of Black Diamond Council Position No. 4","Erin Rose Stout","","924","64.5251","City/Town"
"King","City Of Bothell Council Position No. 1","Jeanne Zornes","","4212","100","City/Town"
"King","City Of Bothell Council Position No. 3","Vicki Somppi","","2520","46.1369","City/Town"
"King","City Of Bothell Council Position No. 3","Rosemary McAuliffe","","2942","53.8631","City/Town"
"King","City Of Bothell Council Position No. 5","Liam Olsen","","3617","68.9741","City/Town"
"King","City Of Bothell Council Position No. 5","Jeremy B. Michel","","1627","31.0259","City/Town"
"King","City Of Bothell Council Position No. 7","Thomas E. Agnew","","2877","54.2523","City/Town"
"King","City Of Bothell Council Position No. 7","Aaron Moreau-Cook","","2426","45.7477","City/Town"
"King","City Of Burien Council Position No. 1","Pedro E. Olguin","","5586","51.1538","City/Town"
"King","City Of Burien Council Position No. 1","Joel Manning","","5334","48.8462","City/Town"
"King","City Of Burien Council Position No. 3","Debi Wagner","","5304","48.3236","City/Town"
"King","City Of Burien Council Position No. 3","Jimmy Matta","","5672","51.6764","City/Town"
"King","City Of Burien Council Position No. 5","Darla Green","","4554","41.6118","City/Town"
"King","City Of Burien Council Position No. 5","Nancy Tosta","","6390","58.3882","City/Town"
"King","City Of Burien Council Position No. 7","Krystal Marx","","5754","53.0861","City/Town"
"King","City Of Burien Council Position No. 7","Patty Janssen","","5085","46.9139","City/Town"
"King","City Of Carnation Council Position No. 2","Jim Ribail","","325","100","City/Town"
"King","City Of Carnation Council Position No. 4","Kimberly Lisk","","307","100","City/Town"
"King","City Of Clyde Hill Council Position No. 1","Marianne Klaas","","624","100","City/Town"
"King","City Of Clyde Hill Council Position No. 3","Chris Baker","","620","100","City/Town"
"King","City Of Clyde Hill Council Position No. 5","Bruce J. Dodds","","620","100","City/Town"
"King","City Of Covington Council Position No. 2","Jennifer Harjehausen","","1538","49.3107","City/Town"
"King","City Of Covington Council Position No. 2","Paul Selland","","1581","50.6893","City/Town"
"King","City Of Covington Council Position No. 4","Joseph T. Cimaomo, Jr.","","2081","70.0202","City/Town"
"King","City Of Covington Council Position No. 4","David Lucavish","","891","29.9798","City/Town"
"King","City Of Covington Council Position No. 6","Fran Hollums","","2304","100","City/Town"
"King","City Of Des Moines Council Position No. 1","Matt Pina","","3600","61.1933","City/Town"
"King","City Of Des Moines Council Position No. 1","Anthony Martinelli","","2283","38.8067","City/Town"
"King","City Of Des Moines Council Position No. 3","Vic Pennington","","3730","66.3229","City/Town"
"King","City Of Des Moines Council Position No. 3","JC Harris","","1894","33.6771","City/Town"
"King","City Of Des Moines Council Position No. 5","Traci Buxton","","3281","56.3746","City/Town"
"King","City Of Des Moines Council Position No. 5","Harry Steinmetz","","2539","43.6254","City/Town"
"King","City Of Des Moines Council Position No. 7","Chad Harper","","2251","39.3876","City/Town"
"King","City Of Des Moines Council Position No. 7","Matt Mahoney","","3464","60.6124","City/Town"
"King","City Of Duvall Mayor","Amy Ockerlander","","1720","68.9655","City/Town"
"King","City Of Duvall Mayor","Jason Walker","","774","31.0345","City/Town"
"King","City Of Duvall Council Position No. 1","Dianne Brudnicki","","1261","54.8977","City/Town"
"King","City Of Duvall Council Position No. 1","Richard Wilson","","1036","45.1023","City/Town"
"King","City Of Duvall Council Position No. 2","Matthew Eyer","","1769","100","City/Town"
"King","City Of Duvall Council Position No. 3","Amy McHenry","","1403","62.0248","City/Town"
"King","City Of Duvall Council Position No. 3","Chantel Thurman","","859","37.9752","City/Town"
"King","City Of Duvall Council Position No. 5","Michelle Hogg","","1730","100","City/Town"
"King","City Of Duvall Council Position No. 6","Jennifer Knaplund","","1503","61.5227","City/Town"
"King","City Of Duvall Council Position No. 6","Will Ibershof","","940","38.4773","City/Town"
"King","City Of Enumclaw Mayor","Kimberly Lauk","","1179","41.3249","City/Town"
"King","City Of Enumclaw Mayor","Jan Molinaro","","1674","58.6751","City/Town"
"King","City Of Enumclaw Council Position No. 1","Tony Binion","","1410","52.3191","City/Town"
"King","City Of Enumclaw Council Position No. 1","Steven Cadematori","","1285","47.6809","City/Town"
"King","City Of Enumclaw Council Position No. 3","Kael Johnson","","1441","53.3309","City/Town"
"King","City Of Enumclaw Council Position No. 3","Anthony Wright","","1261","46.6691","City/Town"
"King","City Of Enumclaw Council Position No. 5","Kyle Jacobson","","1877","72.1368","City/Town"
"King","City Of Enumclaw Council Position No. 5","Blain Thomas","","725","27.8632","City/Town"
"King","City Of Enumclaw Council Position No. 7","Hoke Overland","","1413","52.1787","City/Town"
"King","City Of Enumclaw Council Position No. 7","Jean Hoiland","","1295","47.8213","City/Town"
"King","City Of Federal Way Mayor","Jim Ferrell","","9244","61.8204","City/Town"
"King","City Of Federal Way Mayor","Susan Honda","","5709","38.1796","City/Town"
"King","City Of Federal Way Council Position No. 2","Jesse Johnson","","7685","53.2165","City/Town"
"King","City Of Federal Way Council Position No. 2","Bob Celski","","6756","46.7835","City/Town"
"King","City Of Federal Way Council Position No. 4","Hoang Tran","","7485","52.9387","City/Town"
"King","City Of Federal Way Council Position No. 4","Diana Noble-Gulliford","","6654","47.0613","City/Town"
"King","City Of Federal Way Council Position No. 6","Martin A. Moore","","7534","54.011","City/Town"
"King","City Of Federal Way Council Position No. 6","Roger Flygare","","6415","45.989","City/Town"
"King","City Of Federal Way Municipal Court Judge 1","Rebecca C. Robertson","","11065","100","City/Town"
"King","City Of Federal Way Municipal Court Judge 2","Dave Larson","","11321","100","City/Town"
"King","Town Of Hunts Point Mayor","Joseph D. Sabey","","145","100","City/Town"
"King","Town Of Hunts Point Council Position No. 1","Ken Fisher","","150","100","City/Town"
"King","Town Of Hunts Point Council Position No. 3","Ted Frantz","","149","100","City/Town"
"King","Town Of Hunts Point Council Position No. 5","Ernest Norehad","","86","49.4253","City/Town"
"King","Town Of Hunts Point Council Position No. 5","Dan Temkin","","88","50.5747","City/Town"
"King","City Of Issaquah Mayor","Mary Lou Pauly","","5015","64.1879","City/Town"
"King","City Of Issaquah Mayor","Paul Winterstein","","2798","35.8121","City/Town"
"King","City Of Issaquah Council Position No. 1","Christopher Reh","","4117","57.937","City/Town"
"King","City Of Issaquah Council Position No. 1","Bryan Weinstein","","2989","42.063","City/Town"
"King","City Of Issaquah Council Position No. 2","Richard Swanson","","2194","30.7111","City/Town"
"King","City Of Issaquah Council Position No. 2","Mariah Bettise","","4950","69.2889","City/Town"
"King","City Of Issaquah Council Position No. 3","Justin Walsh","","5215","100","City/Town"
"King","City Of Issaquah Council Position No. 5","Stacy Goodman","","5395","100","City/Town"
"King","City Of Issaquah Council Position No. 7","Tola Marts","","5156","100","City/Town"
"King","City Of Kenmore Council Position No. 2","Suzanne Greathouse","","2419","43.3513","City/Town"
"King","City Of Kenmore Council Position No. 2","Joe Marshall","","3161","56.6487","City/Town"
"King","City Of Kenmore Council Position No. 4","Nigel Herbig","","3549","63.6136","City/Town"
"King","City Of Kenmore Council Position No. 4","Patrick O'Brien","","2030","36.3864","City/Town"
"King","City Of Kenmore Council Position No. 6","Debra Srebnik","","3637","65.2494","City/Town"
"King","City Of Kenmore Council Position No. 6","Carol Baker","","1937","34.7506","City/Town"
"King","City Of Kent Mayor","Jim Berrios","","8635","46.2531","City/Town"
"King","City Of Kent Mayor","Dana Ralph","","10034","53.7469","City/Town"
"King","City Of Kent Council Position No. 2","Satwinder Kaur","","10320","57.5732","City/Town"
"King","City Of Kent Council Position No. 2","Paul Addis","","7605","42.4268","City/Town"
"King","City Of Kent Council Position No. 4","Toni Troutner","","11045","63.2988","City/Town"
"King","City Of Kent Council Position No. 4","Tye Whitfield","","6404","36.7012","City/Town"
"King","City Of Kent Council Position No. 6","Brenda Fincher","","12654","73.9697","City/Town"
"King","City Of Kent Council Position No. 6","Russell L. Hanscom","","4453","26.0303","City/Town"
"King","City Of Kent Municipal Court Judge 1","Karli Kristine Jorgensen","","13377","100","City/Town"
"King","City Of Kent Municipal Court Judge 2","Glenn M. Phillips","","13227","100","City/Town"
"King","City Of Kirkland Council Position No. 1","Jay Arnold","","14140","69.1645","City/Town"
"King","City Of Kirkland Council Position No. 1","Martin Morgan","","6304","30.8355","City/Town"
"King","City Of Kirkland Council Position No. 2","Tom Neir","","15944","100","City/Town"
"King","City Of Kirkland Council Position No. 3","Penny Sweet","","15909","100","City/Town"
"King","City Of Kirkland Council Position No. 5","Amy Walen","","14335","69.151","City/Town"
"King","City Of Kirkland Council Position No. 5","Jory Hamilton","","6395","30.849","City/Town"
"King","City Of Kirkland Council Position No. 7","Jon Pascal","","15272","72.8383","City/Town"
"King","City Of Kirkland Council Position No. 7","Uzma Butte","","5695","27.1617","City/Town"
"King","City Of Kirkland Municipal Court Judge","Michael J. Lambo","","15241","100","City/Town"
"King","City Of Lake Forest Park Council Position No. 1","Semra Riddle","","3135","100","City/Town"
"King","City Of Lake Forest Park Council Position No. 3","John Wright","","2155","51.1148","City/Town"
"King","City Of Lake Forest Park Council Position No. 3","Benjamin Gonzalez O'Brien","","2061","48.8852","City/Town"
"King","City Of Lake Forest Park Council Position No. 5","Mark Phillips","","3157","100","City/Town"
"King","City Of Lake Forest Park Council Position No. 7","John Resha","","2977","100","City/Town"
"King","City Of Maple Valley Council Position No. 2","Linda Olson","","4051","100","City/Town"
"King","City Of Maple Valley Council Position No. 4","Erin M. Weaver","","3298","65.6318","City/Town"
"King","City Of Maple Valley Council Position No. 4","William Prince","","1727","34.3682","City/Town"
"King","City Of Maple Valley Council Position No. 6","Dana C. Parnello","","3289","66.1504","City/Town"
"King","City Of Maple Valley Council Position No. 6","Richard Axtell","","1683","33.8496","City/Town"
"King","City Of Medina Council Position No. 1","Jessica L. Rossman","","622","100","City/Town"
"King","City Of Medina Council Position No. 3","Jennifer H. Garone","","589","100","City/Town"
"King","City Of Medina Council Position No. 5","Roger Frey","","593","100","City/Town"
"King","City Of Medina Council Position No. 7","Alex Morcos","","612","100","City/Town"
"King","City Of Mercer Island Council Position No. 2","Salim Nice","","5962","100","City/Town"
"King","City Of Mercer Island Council Position No. 4","Tom Acker","","4592","55.6202","City/Town"
"King","City Of Mercer Island Council Position No. 4","Joy Langley","","3664","44.3798","City/Town"
"King","City Of Mercer Island Council Position No. 6","Benson D. Wong","","5325","64.7968","City/Town"
"King","City Of Mercer Island Council Position No. 6","Mark Coen","","2893","35.2032","City/Town"
"King","City Of Milton Mayor","Debra Perry","","137","40.2941","City/Town"
"King","City Of Milton Mayor","Shanna Styron Sherrell","","203","59.7059","City/Town"
"King","City Of Milton Council Pos. 1","Steve Whitaker","","178","58.3607","City/Town"
"King","City Of Milton Council Pos. 1","Thomas (Tom) Boyle","","127","41.6393","City/Town"
"King","City Of Milton Council Pos. 2","Laurie (Rose) Hatch","","76","25.9386","City/Town"
"King","City Of Milton Council Pos. 2","Susan J.F. Johnson","","217","74.0614","City/Town"
"King","City Of Milton Council Pos. 3","Bryan W. Ott","","217","100","City/Town"
"King","City Of Milton Council Pos. 5","Todd Morton","","229","100","City/Town"
"King","City Of Newcastle Council Position No. 5","Rich Crispo","","1242","48.5156","City/Town"
"King","City Of Newcastle Council Position No. 5","Dave Mitchell","","1318","51.4844","City/Town"
"King","City Of Newcastle Council Position No. 6","Tamra Kammin","","1636","64.664","City/Town"
"King","City Of Newcastle Council Position No. 6","Maggie Riley","","894","35.336","City/Town"
"King","City Of Newcastle Council Position No. 7","Tom Magers","","1889","100","City/Town"
"King","City Of Normandy Park Council Position No. 1","Shawn McEvoy","","1153","50.9051","City/Town"
"King","City Of Normandy Park Council Position No. 1","Earnest Thompson","","1112","49.0949","City/Town"
"King","City Of Normandy Park Council Position No. 2","Susan J. West","","1745","100","City/Town"
"King","City Of Normandy Park Council Position No. 4","Kathleen Waters","","815","35.8242","City/Town"
"King","City Of Normandy Park Council Position No. 4","Mike Bishoff","","1460","64.1758","City/Town"
"King","City Of Normandy Park Council Position No. 6","Patrick McDonald","","1273","56.983","City/Town"
"King","City Of Normandy Park Council Position No. 6","Kathleen Quong-Vermeire","","961","43.017","City/Town"
"King","City Of Normandy Park Council Position No. 7","Sue-Ann Hohimer","","1689","100","City/Town"
"King","City Of North Bend Council Position No. 2","Alan D. Gothelf","","1008","68.6181","City/Town"
"King","City Of North Bend Council Position No. 2","Ryan Stothers","","461","31.3819","City/Town"
"King","City Of North Bend Council Position No. 4","Ross Loudenback","","849","56.412","City/Town"
"King","City Of North Bend Council Position No. 4","Rich Wiltshire","","656","43.588","City/Town"
"King","City Of North Bend Council Position No. 6","Jeanne Pettersen","","1105","100","City/Town"
"King","City Of Pacific Council Position No. 2","Kerry Garberding","","486","100","City/Town"
"King","City Of Pacific Council Position No. 4","Vic Kave","","499","100","City/Town"
"King","City Of Pacific Council Position No. 5","Stacy May Oliveira","","497","100","City/Town"
"King","City Of Pacific Council Position No. 7","Don Thomson","","493","100","City/Town"
"King","City Of Redmond Council Position No. 2","Steve Fields","","6328","55.5526","City/Town"
"King","City Of Redmond Council Position No. 2","Byron Shutz","","5063","44.4474","City/Town"
"King","City Of Redmond Council Position No. 4","Tanika Padhye","","7194","62.1834","City/Town"
"King","City Of Redmond Council Position No. 4","Eugene Zakhareyev","","4375","37.8166","City/Town"
"King","City Of Redmond Council Position No. 6","Jeralee Anderson","","7503","65.9141","City/Town"
"King","City Of Redmond Council Position No. 6","Jason Antonelli","","3880","34.0859","City/Town"
"King","City Of Renton Council Position No. 1","Randy Corman","","10920","80.9789","City/Town"
"King","City Of Renton Council Position No. 1","Neil Sheesley","","2565","19.0211","City/Town"
"King","City Of Renton Council Position No. 2","Armondo Pavone","","8241","58.8433","City/Town"
"King","City Of Renton Council Position No. 2","Diane Dobson","","5764","41.1567","City/Town"
"King","City Of Renton Council Position No. 6","Ruth Perez","","7790","56.6999","City/Town"
"King","City Of Renton Council Position No. 6","Jami Smith","","5949","43.3001","City/Town"
