"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Snohomish","Lake Stevens Sewer District Commissioner Position #3","Andrea R. Wright","","788","22.0481","Sewer"
"Snohomish","Lake Stevens Sewer District Commissioner Position #3","Kevin Kosche","","1112","31.1136","Sewer"
"Snohomish","Lake Stevens Sewer District Commissioner Position #3","Scott Wade Smith","","371","10.3805","Sewer"
"Spokane","Legislative District 7 State Senator","Karen Hardy","(Prefers Democratic Party)","3687","37.2462","Legislative"
"Spokane","Legislative District 7 State Senator","Shelly Short","(Prefers Republican Party)","6212","62.7538","Legislative"
"Spokane","Legislative District 7 State Representative Pos. 1","Susan Swanson","(Prefers Democratic Party)","3747","37.9098","Legislative"
"Spokane","Legislative District 7 State Representative Pos. 1","Jacquelin Maycumber","(Prefers Republican Party)","6137","62.0902","Legislative"
"Spokane","Spokane Superior Court Judge Position 6","Jocelyn Cook","","15535","24.6979","Judicial"
"Spokane","Spokane Superior Court Judge Position 6","J. Scott Miller","","14752","23.4531","Judicial"
"Spokane","Spokane Superior Court Judge Position 6","Tony Hazel","","32613","51.849","Judicial"
"Spokane","CITY OF LIBERTY LAKE City of Liberty Lake Proposition No. 1 Town Square Community Center General Obligation Bonds - $9,000,000","Approved","","1049","38.439","City/Town"
"Spokane","CITY OF LIBERTY LAKE City of Liberty Lake Proposition No. 1 Town Square Community Center General Obligation Bonds - $9,000,000","Rejected","","1680","61.561","City/Town"
"Spokane","CITY OF MEDICAL LAKE MAYOR","Shirley Maike","","350","44.6999","City/Town"
"Spokane","CITY OF MEDICAL LAKE MAYOR","Mikeal Suniga","","232","29.6296","City/Town"
"Spokane","CITY OF MEDICAL LAKE MAYOR","Laura Parsons","","201","25.6705","City/Town"
"Spokane","CITY OF MEDICAL LAKE COUNCIL POSITION NO. 2","Monica C. Manza","","201","26.4474","City/Town"
"Spokane","CITY OF MEDICAL LAKE COUNCIL POSITION NO. 2","Elizabeth Rosenbeck","","209","27.5","City/Town"
"Spokane","CITY OF MEDICAL LAKE COUNCIL POSITION NO. 2","John Merrick","","350","46.0526","City/Town"
"Spokane","CITY OF MEDICAL LAKE COUNCIL POSITION NO. 4","Tony Harbolt","","328","43.2148","City/Town"
"Spokane","CITY OF MEDICAL LAKE COUNCIL POSITION NO. 4","Destiny Stein ","","139","18.3136","City/Town"
"Spokane","CITY OF MEDICAL LAKE COUNCIL POSITION NO. 4","Don Kennedy","","292","38.4717","City/Town"
"Spokane","CITY OF MEDICAL LAKE COUNCIL POSITION NO. 5","Michael Deeley","","190","25.4351","City/Town"
"Spokane","CITY OF MEDICAL LAKE COUNCIL POSITION NO. 5","Gary J. Plumlee","","207","27.7108","City/Town"
"Spokane","CITY OF MEDICAL LAKE COUNCIL POSITION NO. 5","Theodore E. Olson","","350","46.8541","City/Town"
"Spokane","CITY OF SPOKANE C D 1 DIST. #1  COUNCIL POSITION NO. 2","Kathryn Alexander","","922","17.2789","Other"
"Spokane","CITY OF SPOKANE C D 1 DIST. #1  COUNCIL POSITION NO. 2","Kate Burke","","2433","45.596","Other"
"Spokane","CITY OF SPOKANE C D 1 DIST. #1  COUNCIL POSITION NO. 2","Tim Benn","","1981","37.1252","Other"
"Spokane","CITY OF SPOKANE C D 2 DIST. #2  COUNCIL POSITION NO. 2","Breean L. Beggs","","6893","55.8364","Other"
"Spokane","CITY OF SPOKANE C D 2 DIST. #2  COUNCIL POSITION NO. 2","Tony Kiepe","","2243","18.1693","Other"
"Spokane","CITY OF SPOKANE C D 2 DIST. #2  COUNCIL POSITION NO. 2","Andy Dunau","","2808","22.7461","Other"
"Spokane","CITY OF SPOKANE C D 2 DIST. #2  COUNCIL POSITION NO. 2","Bruce Vonada","","401","3.2483","Other"
"Spokane","CITY OF SPOKANE C D 3 DIST. #3  COUNCIL POSITION NO. 2","Brian Burrow","","1789","17.3403","Other"
"Spokane","CITY OF SPOKANE C D 3 DIST. #3  COUNCIL POSITION NO. 2","Candace Mumm","","5430","52.6316","Other"
"Spokane","CITY OF SPOKANE C D 3 DIST. #3  COUNCIL POSITION NO. 2","Matthew Howes","","3098","30.0281","Other"
"Spokane","CITY OF SPOKANE VALLEY COUNCIL POSITION NO. 1","Rod Higgins ","","4665","43.1625","City/Town"
"Spokane","CITY OF SPOKANE VALLEY COUNCIL POSITION NO. 1","Al (Albert) Merkel","","2549","23.5844","City/Town"
"Spokane","CITY OF SPOKANE VALLEY COUNCIL POSITION NO. 1","Chris Jackson","","3594","33.2531","City/Town"
"Spokane","CITY OF SPOKANE VALLEY COUNCIL POSITION NO. 5","Ingemar (Lloyd) Woods","","734","6.9659","City/Town"
"Spokane","CITY OF SPOKANE VALLEY COUNCIL POSITION NO. 5","Angie Beem","","2693","25.5576","City/Town"
"Spokane","CITY OF SPOKANE VALLEY COUNCIL POSITION NO. 5","Pamela Haley","","5829","55.3194","City/Town"
"Spokane","CITY OF SPOKANE VALLEY COUNCIL POSITION NO. 5","Robert (Rocky) Samson","","1281","12.1572","City/Town"
"Spokane","SPOKANE SD 81 DIRECTOR POSITION NO. 5","Miranda Ackerman ","","3308","12.4431","School"
"Spokane","SPOKANE SD 81 DIRECTOR POSITION NO. 5","Mike Wiser","","15441","58.0816","School"
"Spokane","SPOKANE SD 81 DIRECTOR POSITION NO. 5","Jennifer Muroya Thomas ","","5390","20.2746","School"
"Spokane","SPOKANE SD 81 DIRECTOR POSITION NO. 5","Jessica Yocom","","2446","9.2007","School"
"Stevens","Legislative District 7 State Senator","Karen Hardy","(Prefers Democratic Party)","3032","28.7803","Legislative"
"Stevens","Legislative District 7 State Senator","Shelly Short","(Prefers Republican Party)","7503","71.2197","Legislative"
"Stevens","Legislative District 7 State Representative Pos. 1","Susan Swanson","(Prefers Democratic Party)","3179","30.3369","Legislative"
"Stevens","Legislative District 7 State Representative Pos. 1","Jacquelin Maycumber","(Prefers Republican Party)","7300","69.6631","Legislative"
"Stevens","CHEWELAH Mayor","Dorothy Knauss","","348","49.7854","City/Town"
"Stevens","CHEWELAH Mayor","Bob Belknap","","301","43.0615","City/Town"
"Stevens","CHEWELAH Mayor","David Wantland","","50","7.1531","City/Town"
"Stevens","CHEWELAH Council #1","Nicole Norvell","","329","52.64","City/Town"
"Stevens","CHEWELAH Council #1","Candice Capoeman","","57","9.12","City/Town"
"Stevens","CHEWELAH Council #1","John H Kabosky","","239","38.24","City/Town"
"Stevens","CHEWELAH Council #2","Cori Wuesthoff","","369","58.3861","City/Town"
"Stevens","CHEWELAH Council #2","Dee Henderson","","160","25.3165","City/Town"
"Stevens","CHEWELAH Council #2","Joseph Weant","","103","16.2975","City/Town"
"Stevens","KETTLE FALLS Mayor","Dave Presley","","38","10.7345","City/Town"
"Stevens","KETTLE FALLS Mayor","Dale M. Drake","","47","13.2768","City/Town"
"Stevens","KETTLE FALLS Mayor","Dorothy Slagle","","80","22.5989","City/Town"
"Stevens","KETTLE FALLS Mayor","John Ridlington","","189","53.3898","City/Town"
"Stevens","NORTHPORT Mayor","Brian A. Jouget","","18","20.4545","City/Town"
"Stevens","NORTHPORT Mayor","Mike Lamb","","46","52.2727","City/Town"
"Stevens","NORTHPORT Mayor","Beverly M. Chapman","","24","27.2727","City/Town"
"Stevens","SD 036 CHEWELAH Director District #1","Judith Bean","","820","53.5948","School"
"Stevens","SD 036 CHEWELAH Director District #1","T. O. Bakken","","430","28.1046","School"
"Stevens","SD 036 CHEWELAH Director District #1","Bill Lacy","","280","18.3007","School"
"Thurston","City of Lacey City Council, Position No. 7","Ken Balsley","","2207","34.3769","City/Town"
"Thurston","City of Lacey City Council, Position No. 7","Rick (Ricardo) Nelsen","","1374","21.4019","City/Town"
"Thurston","City of Lacey City Council, Position No. 7","Carolyn H. Cox","","1651","25.7165","City/Town"
"Thurston","City of Lacey City Council, Position No. 7","Madeline Goodwin","","1188","18.5047","City/Town"
"Thurston","City of Olympia City Council, Position No. 5","Allen Miller","","3932","42.389","City/Town"
"Thurston","City of Olympia City Council, Position No. 5","Lisa Parshley","","3196","34.4545","City/Town"
"Thurston","City of Olympia City Council, Position No. 5","Deborah S. Lee","","2148","23.1565","City/Town"
"Thurston","City of Olympia City Council, Position No. 6","Jeannine Roe","","4237","45.5738","City/Town"
"Thurston","City of Olympia City Council, Position No. 6","Michael Snodgrass","","1618","17.4035","City/Town"
"Thurston","City of Olympia City Council, Position No. 6","Renata Rollins","","3442","37.0227","City/Town"
"Thurston","City of Olympia City Council, Position No.  7","Jim Cooper","","6042","66.9251","City/Town"
"Thurston","City of Olympia City Council, Position No.  7","Daniel (Danny) Marsh","","1789","19.8161","City/Town"
"Thurston","City of Olympia City Council, Position No.  7","Heather Wood","","1197","13.2588","City/Town"
"Thurston","City of Tumwater City Council, Position No. 6","Debbie Sullivan","","1722","57.7078","City/Town"
"Thurston","City of Tumwater City Council, Position No. 6","Jonathan Kaplan","","423","14.1756","City/Town"
"Thurston","City of Tumwater City Council, Position No. 6","Brian Tomlinson","","839","28.1166","City/Town"
"Thurston","Olympia School District No. 111 School Board Director, District No. 5","Scott Clifthorne","","5419","47.5018","School"
"Thurston","Olympia School District No. 111 School Board Director, District No. 5","Mark Campeau","","4432","38.8499","School"
"Thurston","Olympia School District No. 111 School Board Director, District No. 5","Rebecca C. Cornelius","","1557","13.6483","School"
"Thurston","Tumwater School District No. 033 School Board Director, District No. 1","Barry Olson","","1856","39.7175","School"
"Thurston","Tumwater School District No. 033 School Board Director, District No. 1","Christopher Stanley","","897","19.1954","School"
"Thurston","Tumwater School District No. 033 School Board Director, District No. 1","Rita Luce","","1920","41.0871","School"
"Thurston","Tumwater School District No. 033 School Board Director, District No. 4","Ryan Tebow","","965","20.5407","School"
"Thurston","Tumwater School District No. 033 School Board Director, District No. 4","Melissa Determan Beard","","3107","66.1345","School"
"Thurston","Tumwater School District No. 033 School Board Director, District No. 4","Ryan Nabors","","626","13.3248","School"
"Walla Walla","City of  Walla Walla City Council Position 1","Jim Barrow","","1747","41.8443","City/Town"
"Walla Walla","City of  Walla Walla City Council Position 1","Riley Clubb","","2177","52.1437","City/Town"
"Walla Walla","City of  Walla Walla City Council Position 1","Jerrold Leon Phillips","","251","6.012","City/Town"
"Walla Walla","City of  Walla Walla City Council Position 3","Manuel Almanzar ","","905","22.3346","City/Town"
"Walla Walla","City of  Walla Walla City Council Position 3","Myron Huie","","1884","46.4956","City/Town"
"Walla Walla","City of  Walla Walla City Council Position 3","Devon Wootten","","1263","31.1698","City/Town"
"Whatcom","County Council District 2 Council District 2","Daniel Collick","","1732","18.8609","County"
"Whatcom","County Council District 2 Council District 2","Amy Glasser","","2606","28.3785","County"
"Whatcom","County Council District 2 Council District 2","Todd Donovan","","4845","52.7605","County"
"Whatcom","County Council District 3 Council District 3","Cliff Langley","","2381","27.6603","County"
"Whatcom","County Council District 3 Council District 3","Tyler Byrd","","2886","33.527","County"
"Whatcom","County Council District 3 Council District 3","Rebecca Boonstra","","3341","38.8127","County"
"Whatcom","Port of Bellingham District 1 Commissioner District  1","Dan Robbins","","4842","32.0217","Port"
"Whatcom","Port of Bellingham District 1 Commissioner District  1","Michael Alvarez Shepard","","8965","59.2884","Port"
"Whatcom","Port of Bellingham District 1 Commissioner District  1","Nicholas Kunkel","","1314","8.6899","Port"
"Whatcom","Port of Bellingham District 2 Commissioner District  2","Ken Bell","","6237","47.9511","Port"
"Whatcom","Port of Bellingham District 2 Commissioner District  2","Doug Karlberg","","2176","16.7295","Port"
"Whatcom","Port of Bellingham District 2 Commissioner District  2","Barry Wenger","","4594","35.3194","Port"
"Whatcom","City of Bellingham Council At-Large","Roxanne Murphy","","11997","66.6389","City/Town"
"Whatcom","City of Bellingham Council At-Large","Jean Layton","","2810","15.6085","City/Town"
"Whatcom","City of Bellingham Council At-Large","Eric Bostrom","","3196","17.7526","City/Town"
"Whatcom","City of Blaine Council At-Large Position 7","Harry Robinson","","477","43.4031","City/Town"
"Whatcom","City of Blaine Council At-Large Position 7","Barrie E. Hull","","126","11.465","City/Town"
"Whatcom","City of Blaine Council At-Large Position 7","Alicia Rule","","496","45.1319","City/Town"
"Whatcom","Meridian School District 505 Director District 2","Rob Horgen","","512","28.1938","School"
"Whatcom","Meridian School District 505 Director District 2","Jeannie Castro","","545","30.011","School"
"Whatcom","Meridian School District 505 Director District 2","Renier (Beaver) Elenbaas","","759","41.7952","School"
"Whatcom","Fire Protection District 16 Proposition No. 2017-1 Regular Property Tax Levy","Yes","","243","62.7907","Fire"
"Whatcom","Fire Protection District 16 Proposition No. 2017-1 Regular Property Tax Levy","No","","144","37.2093","Fire"
"Whatcom","Water District 13 Commissioner Position 2","Rebecca Cayen","","50","44.2478","Water"
"Whatcom","Water District 13 Commissioner Position 2","Todd W. Schaefer","","29","25.6637","Water"
"Whatcom","Water District 13 Commissioner Position 2","Robert Vandenhaak","","34","30.0885","Water"
"Whitman","FARMINGTON TOWN Town of Farmington Town of Farmington Proposition#1","Yes","","31","55.3571","City/Town"
"Whitman","FARMINGTON TOWN Town of Farmington Town of Farmington Proposition#1","No","","25","44.6429","City/Town"
"Whitman","FARMINGTON TOWN Town of Farmington Town of Farmington Proposition#2","Yes","","35","62.5","City/Town"
"Whitman","FARMINGTON TOWN Town of Farmington Town of Farmington Proposition#2","No","","21","37.5","City/Town"
"Whitman","FARMINGTON TOWN Town of Farmington Town of Farmington Proposition#3","Yes","","35","62.5","City/Town"
"Whitman","FARMINGTON TOWN Town of Farmington Town of Farmington Proposition#3","No","","21","37.5","City/Town"
"Whitman","GARFIELD TOWN Mayor","Jarrod Pfaff","","89","43.6275","City/Town"
"Whitman","GARFIELD TOWN Mayor","Ray McCown","","74","36.2745","City/Town"
"Whitman","GARFIELD TOWN Mayor","Terri Linderman","","41","20.098","City/Town"
"Whitman","GARFIELD TOWN Council (5)","Rebecca Strange-Jones","","14","6.7633","City/Town"
"Whitman","GARFIELD TOWN Council (5)","Tom Tevlin","","138","66.6667","City/Town"
"Whitman","GARFIELD TOWN Council (5)","Kevin Pickron","","55","26.57","City/Town"
"Whitman","GARFIELD TOWN Town of Garfield Town of Garfield Proposition#1","Yes","","120","58.2524","City/Town"
"Whitman","GARFIELD TOWN Town of Garfield Town of Garfield Proposition#1","No","","86","41.7476","City/Town"
"Whitman","CITY OF PULLMAN Council 2 Ward 2","Dan Records","","79","27.5261","City/Town"
"Whitman","CITY OF PULLMAN Council 2 Ward 2","Garren Shannon","","128","44.5993","City/Town"
"Whitman","CITY OF PULLMAN Council 2 Ward 2","Troy J Smith","","29","10.1045","City/Town"
"Whitman","CITY OF PULLMAN Council 2 Ward 2","Austin Brown","","51","17.77","City/Town"
"Whitman","CITY OF PULLMAN Council 7 Ward 1","Al (Alan) Sorensen","","773","57.3442","City/Town"
"Whitman","CITY OF PULLMAN Council 7 Ward 1","Hannah Krauss","","187","13.8724","City/Town"
"Whitman","CITY OF PULLMAN Council 7 Ward 1","Eric Fejeran","","388","28.7834","City/Town"
"Whitman","PULLMAN SCHOOL DISTRICT - 267 Director District 4","Nathan J Roberts","","640","28.5459","School"
"Whitman","PULLMAN SCHOOL DISTRICT - 267 Director District 4","Lipi Turner-Rahman","","427","19.0455","School"
"Whitman","PULLMAN SCHOOL DISTRICT - 267 Director District 4","Elizabeth (Liz) Siler","","407","18.1534","School"
"Whitman","PULLMAN SCHOOL DISTRICT - 267 Director District 4","Karl M Johanson","","768","34.2551","School"
"Whitman","ST JOHN CEMETERY DISTRICT - 3 St. John Cemetery District 3 St. John Cemetery District 3 Proposition #1","Yes","","196","79.3522","Cemetery"
"Whitman","ST JOHN CEMETERY DISTRICT - 3 St. John Cemetery District 3 St. John Cemetery District 3 Proposition #1","No","","51","20.6478","Cemetery"
"Whitman","COLFAX  CEMETERY DISTRICT - 6 Colfax Cemetery District #6 Colfax Cemetery District #6 Proposition #1","Yes","","496","62.8644","Cemetery"
"Whitman","COLFAX  CEMETERY DISTRICT - 6 Colfax Cemetery District #6 Colfax Cemetery District #6 Proposition #1","No","","293","37.1356","Cemetery"
