"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Clark","PRECINCT 613 Precinct Committee Officer - Republican","Shawn Yadon","","22","31.4286","PCO"
"Clark","PRECINCT 625 Precinct Committee Officer - Republican","Jeremy VanGelder","","71","25.1773","PCO"
"Clark","PRECINCT 625 Precinct Committee Officer - Republican","David Norman Pfeiffer","","36","12.766","PCO"
"Clark","PRECINCT 625 Precinct Committee Officer - Republican","Gary M. Boldt","","175","62.0567","PCO"
"Clark","PRECINCT 626 Precinct Committee Officer - Democratic","Harrison Toepfer","","41","32.2835","PCO"
"Clark","PRECINCT 626 Precinct Committee Officer - Democratic","Carrie Parks","","86","67.7165","PCO"
"Clark","PRECINCT 633 Precinct Committee Officer - Democratic","Rebecca Wiegand","","99","67.8082","PCO"
"Clark","PRECINCT 633 Precinct Committee Officer - Democratic","Sue Vorenberg","","47","32.1918","PCO"
"Clark","PRECINCT 635 Precinct Committee Officer - Democratic","Ralph Schmidt","","34","26.7717","PCO"
"Clark","PRECINCT 635 Precinct Committee Officer - Democratic","Kayla Farrell","","93","73.2283","PCO"
"Clark","PRECINCT 658 Precinct Committee Officer - Democratic","Tanisha L. Harris","","134","70.1571","PCO"
"Clark","PRECINCT 658 Precinct Committee Officer - Democratic","Michelle Ginger May","","57","29.8429","PCO"
"Clark","PRECINCT 659 Precinct Committee Officer - Democratic","Karen Asbury","","115","66.8605","PCO"
"Clark","PRECINCT 659 Precinct Committee Officer - Democratic","Katherine Brennan Murphy","","57","33.1395","PCO"
"Clark","PRECINCT 660 Precinct Committee Officer - Democratic","Carol Turgeon","","126","73.2558","PCO"
"Clark","PRECINCT 660 Precinct Committee Officer - Democratic","Michael A Teefy","","46","26.7442","PCO"
"Clark","PRECINCT 660 Precinct Committee Officer - Republican","Lewis Gerhardt","","80","62.9921","PCO"
"Clark","PRECINCT 660 Precinct Committee Officer - Republican","Russ Hoffman","","47","37.0079","PCO"
"Clark","PRECINCT 663 Precinct Committee Officer - Democratic","Cody Sherman","","84","61.7647","PCO"
"Clark","PRECINCT 663 Precinct Committee Officer - Democratic","Josh Whitehead","","52","38.2353","PCO"
"Clark","PRECINCT 673 Precinct Committee Officer - Democratic","Andrew Brewer","","85","47.2222","PCO"
"Clark","PRECINCT 673 Precinct Committee Officer - Democratic","Mike Pond","","67","37.2222","PCO"
"Clark","PRECINCT 673 Precinct Committee Officer - Democratic","Anthony (Tony) Teso","","28","15.5556","PCO"
"Clark","PRECINCT 688 Precinct Committee Officer - Republican","Marjie Austen","","69","40.5882","PCO"
"Clark","PRECINCT 688 Precinct Committee Officer - Republican","John Blom","","101","59.4118","PCO"
"Clark","PRECINCT 690 Precinct Committee Officer - Republican","Jason E. Atkins","","74","51.7483","PCO"
"Clark","PRECINCT 690 Precinct Committee Officer - Republican","Gary R. Wiram","","69","48.2517","PCO"
"Clark","PRECINCT 692 Precinct Committee Officer - Republican","Melinda Atkins Loomis","","101","42.9787","PCO"
"Clark","PRECINCT 692 Precinct Committee Officer - Republican","Steven R. Cox","","134","57.0213","PCO"
"Clark","PRECINCT 912 Precinct Committee Officer - Republican","Katja Delavar","","93","40.6114","PCO"
"Clark","PRECINCT 912 Precinct Committee Officer - Republican","Sean Guard","","136","59.3886","PCO"
"Clark","PRECINCT 914 Precinct Committee Officer - Republican","Brent Boger","","103","53.3679","PCO"
"Clark","PRECINCT 914 Precinct Committee Officer - Republican","Connie Jo Freeman","","90","46.6321","PCO"
"Clark","PRECINCT 940 Precinct Committee Officer - Republican","Thomas A. Gianatasio","","67","36.0215","PCO"
"Clark","PRECINCT 940 Precinct Committee Officer - Republican","Glenn Kincaid","","119","63.9785","PCO"
"Clark","PRECINCT 965 Precinct Committee Officer - Republican","Frank L. Corbin","","67","41.358","PCO"
"Clark","PRECINCT 965 Precinct Committee Officer - Republican","John Ley","","95","58.642","PCO"
"Clark","PRECINCT 968 Precinct Committee Officer - Democratic","Richard Sagor","","78","67.8261","PCO"
"Clark","PRECINCT 968 Precinct Committee Officer - Democratic","Harrison Greer","","37","32.1739","PCO"
"Columbia","United States U.S. Senator","Philip L. Cornell","(Prefers Democratic Party)","22","2.1195","Federal"
"Columbia","United States U.S. Senator","Sam Wright","(Prefers The Human Rights Party)","9","0.8671","Federal"
"Columbia","United States U.S. Senator","Chris Vance","(Prefers Republican Party)","373","35.9345","Federal"
"Columbia","United States U.S. Senator","Uncle Mover ","(Prefers Republican Party)","15","1.4451","Federal"
"Columbia","United States U.S. Senator","Zach Haller","(Prefers Independent Party)","3","0.289","Federal"
"Columbia","United States U.S. Senator","Donna Rae Lands","(Prefers Conservative Party)","22","2.1195","Federal"
"Columbia","United States U.S. Senator","Mohammad Said","(Prefers Democratic Party)","5","0.4817","Federal"
"Columbia","United States U.S. Senator","Eric John Makus","(Prefers Republican Party)","95","9.1522","Federal"
"Columbia","United States U.S. Senator","Alex Tsimerman","(Prefers Standupamerica Party)","4","0.3854","Federal"
"Columbia","United States U.S. Senator","Dr Pano Churchill","(Prefers Lincoln Caucus Party)","5","0.4817","Federal"
"Columbia","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","392","37.7649","Federal"
"Columbia","United States U.S. Senator","Ted Cummings","(Prefers Independent Party)","12","1.1561","Federal"
"Columbia","United States U.S. Senator","Thor Amundson","(Prefers Democratic Party)","1","0.0963","Federal"
"Columbia","United States U.S. Senator","Scott Nazarino","(Prefers Republican Party)","43","4.1426","Federal"
"Columbia","United States U.S. Senator","Mike Luke","(Prefers Libertarian Party)","22","2.1195","Federal"
"Columbia","United States U.S. Senator","Chuck Jackson","(Prefers Independent Party)","8","0.7707","Federal"
"Columbia","United States U.S. Senator","Jeremy Teuton ","(Prefers System Reboot Party)","7","0.6744","Federal"
"Columbia","Congressional District 5 U.S. Representative","Dave Wilson","(Prefers Independent Party)","79","7.4669","Congressional"
"Columbia","Congressional District 5 U.S. Representative","Tom Horne","(Prefers Republican Party)","142","13.4216","Congressional"
"Columbia","Congressional District 5 U.S. Representative","Joe Pakootas","(Prefers Democratic Party)","213","20.1323","Congressional"
"Columbia","Congressional District 5 U.S. Representative","Krystol McGee","(Prefers Libertarian Party)","18","1.7013","Congressional"
"Columbia","Congressional District 5 U.S. Representative","Cathy McMorris Rodgers","(Prefers Republican Party)","606","57.2779","Congressional"
"Columbia","Washington State Governor","Goodspaceguy","(Prefers Republican Party)","17","1.5858","State Executive"
"Columbia","Washington State Governor","Bill Hirt","(Prefers Republican Party)","41","3.8246","State Executive"
"Columbia","Washington State Governor","Mary Martin","(Prefers Socialist Worker Party)","9","0.8396","State Executive"
"Columbia","Washington State Governor","Steve Rubenstein","(Prefers Independent Party)","18","1.6791","State Executive"
"Columbia","Washington State Governor","David W. Blomstrom","(Prefers Fifth Republic Party)","2","0.1866","State Executive"
"Columbia","Washington State Governor","Johnathan Dodds","(Prefers Democratic Party)","7","0.653","State Executive"
"Columbia","Washington State Governor","Patrick O'Rourke","(Prefers Democratic Party)","23","2.1455","State Executive"
"Columbia","Washington State Governor","Christian Pierre Joubert","(Prefers Holistic Party)","2","0.1866","State Executive"
"Columbia","Washington State Governor","James Robert Deal","(Prefers Democratic Party)","4","0.3731","State Executive"
"Columbia","Washington State Governor","Jay Inslee","(Prefers Democratic Party)","284","26.4925","State Executive"
"Columbia","Washington State Governor","Bill Bryant","(Prefers Republican Party)","665","62.0336","State Executive"
"Columbia","Washington State Lt. Governor","Marty McClendon","(Prefers Republican Party)","320","34.188","State Executive"
"Columbia","Washington State Lt. Governor","Mark Greene","(Prefers Citizens Party)","16","1.7094","State Executive"
"Columbia","Washington State Lt. Governor","Phillip Yin","(Prefers Republican Party)","100","10.6838","State Executive"
"Columbia","Washington State Lt. Governor","Steve Hobbs","(Prefers Democratic Party)","97","10.3632","State Executive"
"Columbia","Washington State Lt. Governor","Karen Fraser","(Prefers Democratic Party)","100","10.6838","State Executive"
"Columbia","Washington State Lt. Governor","Bill Penor","(Prefers Republican Party)","96","10.2564","State Executive"
"Columbia","Washington State Lt. Governor","Paul Addis","(Prefers Libertarian Party)","20","2.1368","State Executive"
"Columbia","Washington State Lt. Governor","Daniel B. Davies","(States No Party Preference)","15","1.6026","State Executive"
"Columbia","Washington State Lt. Governor","Karen Wallace","(Prefers Democratic Party)","48","5.1282","State Executive"
"Columbia","Washington State Lt. Governor","Cyrus Habib","(Prefers Democratic Party)","48","5.1282","State Executive"
"Columbia","Washington State Lt. Governor","Javier H. Figueroa","(Prefers Republican Party)","76","8.1197","State Executive"
"Columbia","Washington State Secretary of State","Tina Podlodowski","(Prefers Democratic Party)","213","21.8462","State Executive"
"Columbia","Washington State Secretary of State","Kim Wyman","(Prefers Republican Party)","694","71.1795","State Executive"
"Columbia","Washington State Secretary of State","Tim Turner","(Prefers Libertarian Party)","68","6.9744","State Executive"
"Columbia","Washington State State Treasurer","John Paul Comerford","(Prefers Democratic Party)","77","8.2885","State Executive"
"Columbia","Washington State State Treasurer","Marko Liias","(Prefers Democratic Party)","79","8.5038","State Executive"
"Columbia","Washington State State Treasurer","Duane Davidson","(Prefers Republican Party)","350","37.6749","State Executive"
"Columbia","Washington State State Treasurer","Michael Waite","(Prefers Republican Party)","330","35.5221","State Executive"
"Columbia","Washington State State Treasurer","Alec Fisken","(Prefers Democratic Party)","93","10.0108","State Executive"
"Columbia","Washington State State Auditor","Pat (Patrice) McCarthy","(Prefers Democratic Party)","189","19.6058","State Executive"
"Columbia","Washington State State Auditor","David Golden","(States No Party Preference)","70","7.2614","State Executive"
"Columbia","Washington State State Auditor","Mark Wilson","(Prefers Independent Party)","94","9.751","State Executive"
"Columbia","Washington State State Auditor","Mark Miloscia","(Prefers Republican Party)","533","55.2905","State Executive"
"Columbia","Washington State State Auditor","Jeff Sprung","(Prefers Democratic Party)","78","8.0913","State Executive"
"Columbia","Washington State Attorney General","Bob Ferguson","(Prefers Democratic Party)","454","53.0374","State Executive"
"Columbia","Washington State Attorney General","Joshua B. Trumbull","(Prefers Libertarian Party)","402","46.9626","State Executive"
"Columbia","Washington State Commissioner of Public Lands","Hilary Franz","(Prefers Democratic Party)","65","6.7149","State Executive"
"Columbia","Washington State Commissioner of Public Lands","Mary Verner","(Prefers Democratic Party)","103","10.6405","State Executive"
"Columbia","Washington State Commissioner of Public Lands","Steven M. Nielson","(Prefers Libertarian Party)","73","7.5413","State Executive"
"Columbia","Washington State Commissioner of Public Lands","Dave Upthegrove","(Prefers Democratic Party)","22","2.2727","State Executive"
"Columbia","Washington State Commissioner of Public Lands","Karen Porterfield","(Prefers Democratic Party)","34","3.5124","State Executive"
"Columbia","Washington State Commissioner of Public Lands","Steve McLaughlin","(Prefers Republican Party)","629","64.9793","State Executive"
"Columbia","Washington State Commissioner of Public Lands","John Stillings","(Prefers Democratic Party)","42","4.3388","State Executive"
"Columbia","Washington State Superintendent of Public Instruction","John Patterson Blair","","92","12.5683","State Executive"
"Columbia","Washington State Superintendent of Public Instruction","Chris Reykdal","","143","19.5355","State Executive"
"Columbia","Washington State Superintendent of Public Instruction","Ron Higgins","","164","22.4044","State Executive"
"Columbia","Washington State Superintendent of Public Instruction","Grazyna Prouty","","6","0.8197","State Executive"
"Columbia","Washington State Superintendent of Public Instruction","Robin Fleming","","118","16.1202","State Executive"
"Columbia","Washington State Superintendent of Public Instruction","Al Runte","","14","1.9126","State Executive"
"Columbia","Washington State Superintendent of Public Instruction","Erin Jones","","99","13.5246","State Executive"
"Columbia","Washington State Superintendent of Public Instruction","KumRoon (Mr. Mak) Maksirisombat","","29","3.9617","State Executive"
"Columbia","Washington State Superintendent of Public Instruction","David Spring","","67","9.153","State Executive"
"Columbia","Washington State Insurance Commissioner","Mike Kreidler","(Prefers Democratic Party)","287","30.0209","State Executive"
"Columbia","Washington State Insurance Commissioner","Justin Murta","(Prefers Libertarian Party)","78","8.159","State Executive"
"Columbia","Washington State Insurance Commissioner","Richard Schrock","(Prefers Republican Party)","591","61.8201","State Executive"
"Columbia","Legislative District 16 State Senator","Maureen Walsh","(Prefers Republican Party)","842","100","Legislative"
"Columbia","Legislative District 16 State Representative Pos. 1","Allen Pomraning","(Prefers Republican Party)","111","11.1","Legislative"
"Columbia","Legislative District 16 State Representative Pos. 1","Mary Ruth Edwards","(Prefers Republican Party)","156","15.6","Legislative"
"Columbia","Legislative District 16 State Representative Pos. 1","Rebecca Francik","(Prefers Democratic Party)","218","21.8","Legislative"
"Columbia","Legislative District 16 State Representative Pos. 1","William 'Bill' Jenkin","(Prefers Republican Party)","214","21.4","Legislative"
"Columbia","Legislative District 16 State Representative Pos. 1","Skyler Rude","(Prefers Republican Party)","301","30.1","Legislative"
"Columbia","Legislative District 16 State Representative Pos. 2","Ricardo Espinoza","(Prefers Republican Party)","70","6.5789","Legislative"
"Columbia","Legislative District 16 State Representative Pos. 2","Terry R. Nealey","(Prefers Republican Party)","804","75.5639","Legislative"
"Columbia","Legislative District 16 State Representative Pos. 2","Gary Downing","(Prefers Democratic Party)","190","17.8571","Legislative"
"Columbia","COMMISSIONER DISTRICT 1 Columbia County Commissioner #1","Norm Passmore","(Prefers Republican Party)","302","100","Commissioner"
"Columbia","COMMISSIONER DISTRICT 2 Columbia County Commissioner #2","Mike Talbott","(Prefers Republican Party)","272","100","Commissioner"
"Columbia","Supreme Court Justice Position 5","Barbara Madsen","","454","55.9113","Judicial"
"Columbia","Supreme Court Justice Position 5","Greg Zempel","","285","35.0985","Judicial"
"Columbia","Supreme Court Justice Position 5","(Zamboni) John Scannell","","73","8.9901","Judicial"
"Cowlitz","United States U.S. Senator","Philip L. Cornell","(Prefers Democratic Party)","937","5.0096","Federal"
"Cowlitz","United States U.S. Senator","Sam Wright","(Prefers The Human Rights Party)","214","1.1441","Federal"
"Cowlitz","United States U.S. Senator","Chris Vance","(Prefers Republican Party)","5375","28.7372","Federal"
"Cowlitz","United States U.S. Senator","Uncle Mover ","(Prefers Republican Party)","151","0.8073","Federal"
"Cowlitz","United States U.S. Senator","Zach Haller","(Prefers Independent Party)","154","0.8234","Federal"
"Cowlitz","United States U.S. Senator","Donna Rae Lands","(Prefers Conservative Party)","314","1.6788","Federal"
"Cowlitz","United States U.S. Senator","Mohammad Said","(Prefers Democratic Party)","92","0.4919","Federal"
"Cowlitz","United States U.S. Senator","Eric John Makus","(Prefers Republican Party)","938","5.015","Federal"
"Cowlitz","United States U.S. Senator","Alex Tsimerman","(Prefers Standupamerica Party)","81","0.4331","Federal"
"Cowlitz","United States U.S. Senator","Dr Pano Churchill","(Prefers Lincoln Caucus Party)","39","0.2085","Federal"
"Cowlitz","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","8384","44.8246","Federal"
"Cowlitz","United States U.S. Senator","Ted Cummings","(Prefers Independent Party)","243","1.2992","Federal"
"Cowlitz","United States U.S. Senator","Thor Amundson","(Prefers Democratic Party)","152","0.8127","Federal"
"Cowlitz","United States U.S. Senator","Scott Nazarino","(Prefers Republican Party)","1058","5.6565","Federal"
"Cowlitz","United States U.S. Senator","Mike Luke","(Prefers Libertarian Party)","366","1.9568","Federal"
"Cowlitz","United States U.S. Senator","Chuck Jackson","(Prefers Independent Party)","122","0.6523","Federal"
"Cowlitz","United States U.S. Senator","Jeremy Teuton ","(Prefers System Reboot Party)","84","0.4491","Federal"
"Cowlitz","Congressional District 3 U.S. Representative","David McDevitt","(Prefers Democratic Party)","2432","13.102","Congressional"
"Cowlitz","Congressional District 3 U.S. Representative","Jim Moeller","(Prefers Democratic Party)","2993","16.1243","Congressional"
"Cowlitz","Congressional District 3 U.S. Representative","Angela (Angie) Marx","(Prefers Democratic Party)","1081","5.8237","Congressional"
"Cowlitz","Congressional District 3 U.S. Representative","Kathleen (Grandma Warrior) Arthur","(Prefers Democratic Party)","927","4.9941","Congressional"
"Cowlitz","Congressional District 3 U.S. Representative","Jaime Herrera Beutler","(Prefers Republican Party)","10506","56.5995","Congressional"
"Cowlitz","Congressional District 3 U.S. Representative","L.A. (Worthy) Worthington","(States No Party Preference)","623","3.3563","Congressional"
"Cowlitz","Washington State Governor","Goodspaceguy","(Prefers Republican Party)","236","1.2569","State Executive"
"Cowlitz","Washington State Governor","Bill Hirt","(Prefers Republican Party)","1089","5.7996","State Executive"
"Cowlitz","Washington State Governor","Mary Martin","(Prefers Socialist Worker Party)","176","0.9373","State Executive"
"Cowlitz","Washington State Governor","Steve Rubenstein","(Prefers Independent Party)","490","2.6096","State Executive"
"Cowlitz","Washington State Governor","David W. Blomstrom","(Prefers Fifth Republic Party)","79","0.4207","State Executive"
"Cowlitz","Washington State Governor","Johnathan Dodds","(Prefers Democratic Party)","441","2.3486","State Executive"
"Cowlitz","Washington State Governor","Patrick O'Rourke","(Prefers Democratic Party)","869","4.628","State Executive"
"Cowlitz","Washington State Governor","Christian Pierre Joubert","(Prefers Holistic Party)","67","0.3568","State Executive"
"Cowlitz","Washington State Governor","James Robert Deal","(Prefers Democratic Party)","296","1.5764","State Executive"
"Cowlitz","Washington State Governor","Jay Inslee","(Prefers Democratic Party)","6935","36.9335","State Executive"
"Cowlitz","Washington State Governor","Bill Bryant","(Prefers Republican Party)","8099","43.1326","State Executive"
"Cowlitz","Washington State Lt. Governor","Marty McClendon","(Prefers Republican Party)","4404","25.1198","State Executive"
"Cowlitz","Washington State Lt. Governor","Mark Greene","(Prefers Citizens Party)","279","1.5914","State Executive"
"Cowlitz","Washington State Lt. Governor","Phillip Yin","(Prefers Republican Party)","1402","7.9968","State Executive"
"Cowlitz","Washington State Lt. Governor","Steve Hobbs","(Prefers Democratic Party)","2758","15.7312","State Executive"
"Cowlitz","Washington State Lt. Governor","Karen Fraser","(Prefers Democratic Party)","2916","16.6324","State Executive"
"Cowlitz","Washington State Lt. Governor","Bill Penor","(Prefers Republican Party)","1286","7.3352","State Executive"
"Cowlitz","Washington State Lt. Governor","Paul Addis","(Prefers Libertarian Party)","509","2.9033","State Executive"
"Cowlitz","Washington State Lt. Governor","Daniel B. Davies","(States No Party Preference)","389","2.2188","State Executive"
"Cowlitz","Washington State Lt. Governor","Karen Wallace","(Prefers Democratic Party)","1412","8.0538","State Executive"
"Cowlitz","Washington State Lt. Governor","Cyrus Habib","(Prefers Democratic Party)","1232","7.0272","State Executive"
"Cowlitz","Washington State Lt. Governor","Javier H. Figueroa","(Prefers Republican Party)","945","5.3901","State Executive"
"Cowlitz","Washington State Secretary of State","Tina Podlodowski","(Prefers Democratic Party)","7069","38.9026","State Executive"
"Cowlitz","Washington State Secretary of State","Kim Wyman","(Prefers Republican Party)","9753","53.6734","State Executive"
"Cowlitz","Washington State Secretary of State","Tim Turner","(Prefers Libertarian Party)","1349","7.4239","State Executive"
"Cowlitz","Washington State State Treasurer","John Paul Comerford","(Prefers Democratic Party)","3058","17.8883","State Executive"
"Cowlitz","Washington State State Treasurer","Marko Liias","(Prefers Democratic Party)","1936","11.3249","State Executive"
"Cowlitz","Washington State State Treasurer","Duane Davidson","(Prefers Republican Party)","4438","25.9608","State Executive"
"Cowlitz","Washington State State Treasurer","Michael Waite","(Prefers Republican Party)","5239","30.6464","State Executive"
"Cowlitz","Washington State State Treasurer","Alec Fisken","(Prefers Democratic Party)","2424","14.1796","State Executive"
"Cowlitz","Washington State State Auditor","Pat (Patrice) McCarthy","(Prefers Democratic Party)","5198","29.6064","State Executive"
"Cowlitz","Washington State State Auditor","David Golden","(States No Party Preference)","724","4.1237","State Executive"
"Cowlitz","Washington State State Auditor","Mark Wilson","(Prefers Independent Party)","1914","10.9016","State Executive"
"Cowlitz","Washington State State Auditor","Mark Miloscia","(Prefers Republican Party)","7352","41.875","State Executive"
"Cowlitz","Washington State State Auditor","Jeff Sprung","(Prefers Democratic Party)","2369","13.4932","State Executive"
"Cowlitz","Washington State Attorney General","Bob Ferguson","(Prefers Democratic Party)","10190","63.2605","State Executive"
"Cowlitz","Washington State Attorney General","Joshua B. Trumbull","(Prefers Libertarian Party)","5918","36.7395","State Executive"
"Cowlitz","Washington State Commissioner of Public Lands","Hilary Franz","(Prefers Democratic Party)","2171","12.5615","State Executive"
"Cowlitz","Washington State Commissioner of Public Lands","Mary Verner","(Prefers Democratic Party)","1937","11.2075","State Executive"
"Cowlitz","Washington State Commissioner of Public Lands","Steven M. Nielson","(Prefers Libertarian Party)","1134","6.5614","State Executive"
"Cowlitz","Washington State Commissioner of Public Lands","Dave Upthegrove","(Prefers Democratic Party)","1207","6.9837","State Executive"
"Cowlitz","Washington State Commissioner of Public Lands","Karen Porterfield","(Prefers Democratic Party)","1124","6.5035","State Executive"
"Cowlitz","Washington State Commissioner of Public Lands","Steve McLaughlin","(Prefers Republican Party)","8467","48.9903","State Executive"
"Cowlitz","Washington State Commissioner of Public Lands","John Stillings","(Prefers Democratic Party)","1243","7.192","State Executive"
"Cowlitz","Washington State Superintendent of Public Instruction","John Patterson Blair","","1643","11.4599","State Executive"
"Cowlitz","Washington State Superintendent of Public Instruction","Chris Reykdal","","2684","18.7208","State Executive"
"Cowlitz","Washington State Superintendent of Public Instruction","Ron Higgins","","3135","21.8665","State Executive"
"Cowlitz","Washington State Superintendent of Public Instruction","Grazyna Prouty","","197","1.3741","State Executive"
"Cowlitz","Washington State Superintendent of Public Instruction","Robin Fleming","","2596","18.107","State Executive"
"Cowlitz","Washington State Superintendent of Public Instruction","Al Runte","","255","1.7786","State Executive"
"Cowlitz","Washington State Superintendent of Public Instruction","Erin Jones","","1750","12.2062","State Executive"
"Cowlitz","Washington State Superintendent of Public Instruction","KumRoon (Mr. Mak) Maksirisombat","","467","3.2573","State Executive"
"Cowlitz","Washington State Superintendent of Public Instruction","David Spring","","1610","11.2297","State Executive"
"Cowlitz","Washington State Insurance Commissioner","Mike Kreidler","(Prefers Democratic Party)","7943","46.0037","State Executive"
"Cowlitz","Washington State Insurance Commissioner","Justin Murta","(Prefers Libertarian Party)","1571","9.0988","State Executive"
"Cowlitz","Washington State Insurance Commissioner","Richard Schrock","(Prefers Republican Party)","7752","44.8975","State Executive"
"Cowlitz","Legislative District 19 State Senator","Dean Takko","(Prefers Democratic Party)","6939","58.4238","Legislative"
"Cowlitz","Legislative District 19 State Senator","Sue Kuehl Pederson","(Prefers Independent GOP Party)","4938","41.5762","Legislative"
"Cowlitz","Legislative District 19 State Representative Pos. 1","JD Rossetti","(Prefers Democratic Party)","2751","22.4278","Legislative"
"Cowlitz","Legislative District 19 State Representative Pos. 1","Tim Sutinen","(Prefers Democratic Party)","1092","8.9027","Legislative"
"Cowlitz","Legislative District 19 State Representative Pos. 1","Teresa Purcell","(Prefers Democratic Party)","3538","28.844","Legislative"
"Cowlitz","Legislative District 19 State Representative Pos. 1","Jim Walsh","(Prefers Republican Party)","2549","20.781","Legislative"
"Cowlitz","Legislative District 19 State Representative Pos. 1","Val (Halleck) Tinney","(Prefers Republican Party)","2336","19.0445","Legislative"
"Cowlitz","Legislative District 19 State Representative Pos. 2","Jimi O'Hagan","(Prefers Republican Party)","4545","38.0144","Legislative"
"Cowlitz","Legislative District 19 State Representative Pos. 2","Brian E. Blake","(Prefers Democratic Party)","6676","55.8381","Legislative"
"Cowlitz","Legislative District 19 State Representative Pos. 2","Butch Stavrum","(Prefers Democratic Party)","735","6.1475","Legislative"
"Cowlitz","Legislative District 20 State Senator","John Braun","(Prefers Republican Party)","4576","100","Legislative"
"Cowlitz","Legislative District 20 State Representative Pos. 1","Richard DeBolt","(Prefers GOP Party)","4284","100","Legislative"
"Cowlitz","Legislative District 20 State Representative Pos. 2","Ed Orcutt","(Prefers Republican Party)","4713","100","Legislative"
"Cowlitz","COMMISSIONER DISTRICT 1 Commissioner District 1","Curtis Hart","(Prefers Libertarian Party)","352","6.1324","Commissioner"
"Cowlitz","COMMISSIONER DISTRICT 1 Commissioner District 1","Michael A. Karnofski","(Prefers Democratic Party)","1517","26.4286","Commissioner"
"Cowlitz","COMMISSIONER DISTRICT 1 Commissioner District 1","Jim Hill","(States No Party Preference)","437","7.6132","Commissioner"
"Cowlitz","COMMISSIONER DISTRICT 1 Commissioner District 1","Marilee McCall","(Prefers Democratic Party)","960","16.7247","Commissioner"
"Cowlitz","COMMISSIONER DISTRICT 1 Commissioner District 1","Arne Mortensen","(Prefers Republican Party)","2474","43.101","Commissioner"
"Cowlitz","COMMISSIONER DISTRICT 2 Commissioner District 2","Shawn Nyman","(Prefers Democratic Party)","2033","34.9313","Commissioner"
"Cowlitz","COMMISSIONER DISTRICT 2 Commissioner District 2","Frank Morrison","(Prefers Republican Party)","1236","21.2371","Commissioner"
"Cowlitz","COMMISSIONER DISTRICT 2 Commissioner District 2","Kevin Hunter","(Prefers Independent Party)","659","11.323","Commissioner"
"Cowlitz","COMMISSIONER DISTRICT 2 Commissioner District 2","Dennis Weber","(Prefers Republican Party)","1892","32.5086","Commissioner"
"Cowlitz","Supreme Court Justice Position 5","Barbara Madsen","","9248","60.2279","Judicial"
"Cowlitz","Supreme Court Justice Position 5","Greg Zempel","","4627","30.1335","Judicial"
"Cowlitz","Supreme Court Justice Position 5","(Zamboni) John Scannell","","1480","9.6386","Judicial"
"Cowlitz","PUD COMM #3 Commissioner 3","Mike Kayser","","1328","20.7079","Public Utility"
"Cowlitz","PUD COMM #3 Commissioner 3","Lonnie Knowles","","1721","26.8361","Public Utility"
"Cowlitz","PUD COMM #3 Commissioner 3","Dave Quinn","","2042","31.8416","Public Utility"
"Cowlitz","PUD COMM #3 Commissioner 3","Daniel (Dan) Clark","","1322","20.6144","Public Utility"
"Cowlitz","CITY OF CASTLE ROCK Proposition 1 ","Yes","","291","66.1364","City/Town"
"Cowlitz","CITY OF CASTLE ROCK Proposition 1 ","No","","149","33.8636","City/Town"
"Cowlitz","FIRE DISTRICT 6 Proposition 1 Proposition Authorizing Increase of Previous Property Tax Levies","Approved","","1257","61.5573","Fire"
"Cowlitz","FIRE DISTRICT 6 Proposition 1 Proposition Authorizing Increase of Previous Property Tax Levies","Rejected","","785","38.4427","Fire"
"Cowlitz","014 Precinct Committee Officer - Republican","Gary Oyer","","98","70","PCO"
"Cowlitz","014 Precinct Committee Officer - Republican","Michael A. Velilla","","42","30","PCO"
"Cowlitz","020 Precinct Committee Officer - Democratic","Laura M. Noble","","54","43.2","PCO"
"Cowlitz","020 Precinct Committee Officer - Democratic","Jennifer Rossetti ","","71","56.8","PCO"
"Cowlitz","028 Precinct Committee Officer - Republican","Edith (Edie) Ahrens","","101","62.7329","PCO"
"Cowlitz","028 Precinct Committee Officer - Republican","Rustin Jones","","60","37.2671","PCO"
"Cowlitz","031 Precinct Committee Officer - Democratic","JD Rossetti","","83","50.9202","PCO"
"Cowlitz","031 Precinct Committee Officer - Democratic","Amber Rosewood","","80","49.0798","PCO"
"Cowlitz","031 Precinct Committee Officer - Republican","Elizabeth A. Buchan","","88","52.381","PCO"
"Cowlitz","031 Precinct Committee Officer - Republican","Steve McWilliams","","80","47.619","PCO"
"Cowlitz","033 Precinct Committee Officer - Republican","Scott A. Neves","","87","69.6","PCO"
"Cowlitz","033 Precinct Committee Officer - Republican","Carmela Dalinger","","38","30.4","PCO"
"Cowlitz","035 Precinct Committee Officer - Republican","Ramona Leber","","161","58.7591","PCO"
"Cowlitz","035 Precinct Committee Officer - Republican","Jeanine Gorman","","113","41.2409","PCO"
"Cowlitz","036 Precinct Committee Officer - Republican","Anastasia McIntyre","","91","37.7593","PCO"
"Cowlitz","036 Precinct Committee Officer - Republican","Lou Locke","","150","62.2407","PCO"
"Cowlitz","037 Precinct Committee Officer - Republican","Alan Lee Waddell","","16","43.2432","PCO"
"Cowlitz","037 Precinct Committee Officer - Republican","Danny Lee McCracken","","21","56.7568","PCO"
"Cowlitz","040 Precinct Committee Officer - Republican","April Valdez","","92","39.6552","PCO"
