"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Kittitas","EASTON SCHOOL DISTRICT 28 Replacement of Expiring Educational Programs and Operation Levy","Levy...Yes"," ","171","54.6326","School"
"Kittitas","EASTON SCHOOL DISTRICT 28 Replacement of Expiring Educational Programs and Operation Levy","Levy...No"," ","142","45.3674","School"
"Kittitas","THORP SCHOOL DISTRICT 400 Replacement Educational Programs and Operations Levy","LEVY....YES"," ","257","54.9145","School"
"Kittitas","THORP SCHOOL DISTRICT 400 Replacement Educational Programs and Operations Levy","LEVY....NO"," ","211","45.0855","School"
"Kittitas","THORP SCHOOL DISTRICT 400 Capital Levy For Instructional Technology Improvements","LEVY....YES"," ","268","58.6433","School"
"Kittitas","THORP SCHOOL DISTRICT 400 Capital Levy For Instructional Technology Improvements","LEVY....NO"," ","189","41.3567","School"
"Kittitas","ELLENSBURG SCHOOL DISTRICT 401 Replacement Educational Programs and Operation Levy","LEVY....YES"," ","3160","57.738","School"
"Kittitas","ELLENSBURG SCHOOL DISTRICT 401 Replacement Educational Programs and Operation Levy","LEVY....NO"," ","2313","42.262","School"
"Kittitas","ELLENSBURG SCHOOL DISTRICT 401 Replacement Capital Levy for Instructional Technology Improvements","LEVY....YES"," ","3169","59.5565","School"
"Kittitas","ELLENSBURG SCHOOL DISTRICT 401 Replacement Capital Levy for Instructional Technology Improvements","LEVY....NO"," ","2152","40.4435","School"
"Kittitas","KITTITAS SCHOOL DISTRICT 403 Replacement Educational Programs and Operation Levy","LEVY....YES"," ","531","55.2549","School"
"Kittitas","KITTITAS SCHOOL DISTRICT 403 Replacement Educational Programs and Operation Levy","LEVY....NO"," ","430","44.7451","School"
"Kittitas","KITTITAS SCHOOL DISTRICT 403 Replacement Levy for Instructional Technology Improvements","LEVY....YES"," ","502","53.8049","School"
"Kittitas","KITTITAS SCHOOL DISTRICT 403 Replacement Levy for Instructional Technology Improvements","LEVY....NO"," ","431","46.1951","School"
"Kittitas","CLE ELUM-ROSLYN SCHOOL DISTRICT 404 Replacement Capital Levy For Safety, Security, Technology and Facilities Improvements","LEVY....YES"," ","1564","57.3945","School"
"Kittitas","CLE ELUM-ROSLYN SCHOOL DISTRICT 404 Replacement Capital Levy For Safety, Security, Technology and Facilities Improvements","LEVY....NO"," ","1161","42.6055","School"
"Klickitat","Prosser Consolidated School District 116 REPLACEMENT OF EXPIRING MAINTENANCE, OPERATION EDUCATIONAL PROGRAMS LEVY","Levy Yes"," ","7","33.3333","School"
"Klickitat","Prosser Consolidated School District 116 REPLACEMENT OF EXPIRING MAINTENANCE, OPERATION EDUCATIONAL PROGRAMS LEVY","Levy No"," ","14","66.6667","School"
"Klickitat","CENTERVILLE SCHOOL DISTRICT # 215 Proposition No. 1","LEVY,YES"," ","140","68.2927","School"
"Klickitat","CENTERVILLE SCHOOL DISTRICT # 215 Proposition No. 1","LEVY,NO"," ","65","31.7073","School"
"Klickitat","GLENWOOD SCHOOL DISTRICT # 401 Proposition No. 1","Levy....Yes"," ","130","64.3564","School"
"Klickitat","GLENWOOD SCHOOL DISTRICT # 401 Proposition No. 1","Levy...No"," ","72","35.6436","School"
"Klickitat","KLICKITAT SCHOOL DISTRICT # 402 Proposition No. 1","LEVY, YES"," ","81","50.3106","School"
"Klickitat","KLICKITAT SCHOOL DISTRICT # 402 Proposition No. 1","LEVY, NO"," ","80","49.6894","School"
"Lewis","CASTLE ROCK SCHOOL DISTRICT NO. 401 Proposition 1","Yes"," ","122","33.3333","School"
"Lewis","CASTLE ROCK SCHOOL DISTRICT NO. 401 Proposition 1","No"," ","244","66.6667","School"
"Lewis","ADNA SCHOOL DISTRICT NO. 226 Proposition No. 1 - Replacement Educational Programs and Operations Levy","Levy Yes"," ","766","61.3291","School"
"Lewis","ADNA SCHOOL DISTRICT NO. 226 Proposition No. 1 - Replacement Educational Programs and Operations Levy","Levy No"," ","483","38.6709","School"
"Lewis","BOISTFORT SCHOOL DISTRICT NO. 234 Proposition No. 1 - Replacement Educational Programs and OperationsLevy","YES"," ","207","69.2308","School"
"Lewis","BOISTFORT SCHOOL DISTRICT NO. 234 Proposition No. 1 - Replacement Educational Programs and OperationsLevy","NO"," ","92","30.7692","School"
"Lewis","MORTON SCHOOL DISTRICT NO. 214 Proposition No. 1 - Bonds to Expand and Renovate Morton Junior/Senior High School","Approved"," ","430","56.1358","School"
"Lewis","MORTON SCHOOL DISTRICT NO. 214 Proposition No. 1 - Bonds to Expand and Renovate Morton Junior/Senior High School","Rejected"," ","336","43.8642","School"
"Lewis","MOSSYROCK SCHOOL DISTRICT NO. 206 Proposition No. 1 - Replacement Educational Programs and Operations Levy","YES"," ","732","60.9492","School"
"Lewis","MOSSYROCK SCHOOL DISTRICT NO. 206 Proposition No. 1 - Replacement Educational Programs and Operations Levy","NO"," ","469","39.0508","School"
"Lewis","NAPAVINE SCHOOL DISTRICT NO. 14 Proposition No. 1 - Replacement Educational Programs and Operations Levy","Levy Yes"," ","663","57.4026","School"
"Lewis","NAPAVINE SCHOOL DISTRICT NO. 14 Proposition No. 1 - Replacement Educational Programs and Operations Levy","Levy No"," ","492","42.5974","School"
"Lewis","ONALASKA SCHOOL DISTRICT NO. 300 Proposition No. 1 - Educational Programs and Operation Replacement Levy","LEVY YES"," ","754","51.8926","School"
"Lewis","ONALASKA SCHOOL DISTRICT NO. 300 Proposition No. 1 - Educational Programs and Operation Replacement Levy","LEVY NO"," ","699","48.1074","School"
"Lewis","PE ELL SCHOOL DISTRICT NO. 301 Proposition No. 1 - Replacement Educational Programs and Operations Levy","LEVY YES"," ","280","63.7813","School"
"Lewis","PE ELL SCHOOL DISTRICT NO. 301 Proposition No. 1 - Replacement Educational Programs and Operations Levy","LEVY NO"," ","159","36.2187","School"
"Lewis","WINLOCK SCHOOL DISTRICT NO. 232 Proposition No. 1 - Educational Programs and Operations Replacement Levy","LEVY YES"," ","561","51.6575","School"
"Lewis","WINLOCK SCHOOL DISTRICT NO. 232 Proposition No. 1 - Educational Programs and Operations Replacement Levy","LEVY NO"," ","525","48.3425","School"
"Lewis","WINLOCK SCHOOL DISTRICT NO. 232 Proposition No. 2 - Capital Levy for Safety, Security, Infrastructure and Technology Improvements","LEVY YES"," ","544","53.1769","School"
"Lewis","WINLOCK SCHOOL DISTRICT NO. 232 Proposition No. 2 - Capital Levy for Safety, Security, Infrastructure and Technology Improvements","LEVY NO"," ","479","46.8231","School"
"Lincoln","CRESTON SCHOOL DISTRICT 073 Proposition No. 1","LEVY...YES"," ","365","63.1488","School"
"Lincoln","CRESTON SCHOOL DISTRICT 073 Proposition No. 1","LEVY...NO"," ","213","36.8512","School"
"Lincoln","ODESSA SCHOOL DISTRICT 105 Proposition No. 1","LEVY   YES"," ","273","71.6535","School"
"Lincoln","ODESSA SCHOOL DISTRICT 105 Proposition No. 1","LEVY   NO"," ","108","28.3465","School"
"Lincoln","ODESSA SCHOOL DISTRICT 105 Proposition No. 2","LEVY   YES"," ","270","70.8661","School"
"Lincoln","ODESSA SCHOOL DISTRICT 105 Proposition No. 2","LEVY   NO"," ","111","29.1339","School"
"Lincoln","WILBUR SCHOOL DISTRICT 200 Proposition No. 1","LEVY...YES"," ","282","60.1279","School"
"Lincoln","WILBUR SCHOOL DISTRICT 200 Proposition No. 1","LEVY...NO"," ","187","39.8721","School"
"Lincoln","HARRINGTON SCHOOL DISTRICT 204 Proposition No. 1","LEVY...YES"," ","173","71.4876","School"
"Lincoln","HARRINGTON SCHOOL DISTRICT 204 Proposition No. 1","LEVY...NO"," ","69","28.5124","School"
"Lincoln","HOSPITAL DISTRICT 1 Proposition No. 1","LEVY   YES"," ","308","67.3961","Hospital"
"Lincoln","HOSPITAL DISTRICT 1 Proposition No. 1","LEVY   NO"," ","149","32.6039","Hospital"
"Lincoln","SCHOOL DISTRICT 160 - RITZVILLE Proposition No. 1","Levy, Yes"," ","4","100","School"
"Lincoln","SCHOOL DISTRICT 160 - RITZVILLE Proposition No. 1","Levy, No"," ","0","0","School"
"Lincoln","SCHOOL DISTRICT 160 - RITZVILLE Proposition No. 2","Levy, Yes"," ","4","100","School"
"Lincoln","SCHOOL DISTRICT 160 - RITZVILLE Proposition No. 2","Levy, No"," ","0","0","School"
"Lincoln","WILSON CREEK SCHOOL DIST #167 Proposition No. 1","LEVY... YES"," ","2","100","School"
"Lincoln","WILSON CREEK SCHOOL DIST #167 Proposition No. 1","LEVY... NO"," ","0","0","School"
"Lincoln","GRAND COULEE SCHOOL DISTRICT NO. 301 Proposition No. 1","LEVY... YES"," ","48","39.3443","School"
"Lincoln","GRAND COULEE SCHOOL DISTRICT NO. 301 Proposition No. 1","LEVY... NO"," ","74","60.6557","School"
"Lincoln","GRAND COULEE SCHOOL DISTRICT NO. 301 Proposition No. 2","LEVY... YES"," ","52","42.2764","School"
"Lincoln","GRAND COULEE SCHOOL DISTRICT NO. 301 Proposition No. 2","LEVY... NO"," ","71","57.7236","School"
"Mason","Fire Protection Dist 13 Property Tax Levy for Fire Protection and Emergency Medical Services","Levy...Yes"," ","228","61.9565","Fire"
"Mason","Fire Protection Dist 13 Property Tax Levy for Fire Protection and Emergency Medical Services","Levy...No"," ","140","38.0435","Fire"
"Mason","FIRE DIST 16 PROPOSED ANNEXATION AREA Fire Protection No. 16 Proposition for Annexation","Approved"," ","1","50","Fire"
"Mason","FIRE DIST 16 PROPOSED ANNEXATION AREA Fire Protection No. 16 Proposition for Annexation","Rejected"," ","1","50","Fire"
"Mason","Mary M Knight School 311 School Education Enrichment Levy","Levy...Yes"," ","183","56.3077","School"
"Mason","Mary M Knight School 311 School Education Enrichment Levy","Levy...No"," ","142","43.6923","School"
"Mason","Hood Canal School 404 Replacement Educational Programs and Operations Levy","Levy...Yes"," ","1278","60.397","School"
"Mason","Hood Canal School 404 Replacement Educational Programs and Operations Levy","Levy...No"," ","838","39.603","School"
"Mason","Hood Canal School 404 Bonds to Expand and Renovate Hood Canal School","Approved"," ","1195","56.5547","School"
"Mason","Hood Canal School 404 Bonds to Expand and Renovate Hood Canal School","Rejected"," ","918","43.4453","School"
"Mason","Sch Dist 65 - McCleary Replacement Educational Programs and Operations Levy","Levy Yes"," ","4","44.4444","School"
"Mason","Sch Dist 65 - McCleary Replacement Educational Programs and Operations Levy","Levy No"," ","5","55.5556","School"
"Mason","Sch Dist 68 - Elma Elma SD - Replacement Educational Programs and Operations Levy","Levy Yes"," ","48","47.0588","School"
"Mason","Sch Dist 68 - Elma Elma SD - Replacement Educational Programs and Operations Levy","Levy No"," ","54","52.9412","School"
"Okanogan","PATEROS SCHOOL 122-70J Pateros School District No. 122-70J Replacement Educational Programs and Operation Levy","Levy...Yes"," ","209","51.4778","School"
"Okanogan","PATEROS SCHOOL 122-70J Pateros School District No. 122-70J Replacement Educational Programs and Operation Levy","Levy...No"," ","197","48.5222","School"
"Okanogan","OKANOGAN SCHOOL 105 Okanogan School District No. 105 Replacement of Expiring Technology Levy","Yes..."," ","507","47.6952","School"
"Okanogan","OKANOGAN SCHOOL 105 Okanogan School District No. 105 Replacement of Expiring Technology Levy","No..."," ","556","52.3048","School"
"Okanogan","SCHOOL DISTRICT 050 Proposition No.1","Levy Yes"," ","6","54.5455","School"
"Okanogan","SCHOOL DISTRICT 050 Proposition No.1","Levy No"," ","5","45.4545","School"
"Okanogan","TONASKET SCHOOL 404 Proposition No. 1 Tonasket School District No. 404 Replacement Educational Programs and Operations Levy","Levy...Yes"," ","861","47.6744","School"
"Okanogan","TONASKET SCHOOL 404 Proposition No. 1 Tonasket School District No. 404 Replacement Educational Programs and Operations Levy","Levy...No"," ","945","52.3256","School"
"Okanogan","OROVILLE SCHOOL 410 Oroville School District No. 410  Replacement of Expiring Educational Programs and Operation Levy","Levy...Yes"," ","479","49.2798","School"
"Okanogan","OROVILLE SCHOOL 410 Oroville School District No. 410  Replacement of Expiring Educational Programs and Operation Levy","Levy...No"," ","493","50.7202","School"
"Okanogan","LAKE CHELAN SCHOOL DISTRICT NO. 129 PROPOSITION NO. 1","LEVY...YES"," ","1","11.1111","School"
"Okanogan","LAKE CHELAN SCHOOL DISTRICT NO. 129 PROPOSITION NO. 1","LEVY...NO"," ","8","88.8889","School"
"Okanogan","GRAND COULEE SCHOOL DISTRICT NO. 301 Proposition No. 1","LEVY... YES"," ","159","50.4762","School"
"Okanogan","GRAND COULEE SCHOOL DISTRICT NO. 301 Proposition No. 1","LEVY... NO"," ","156","49.5238","School"
"Okanogan","GRAND COULEE SCHOOL DISTRICT NO. 301 Proposition No. 2","LEVY... YES"," ","169","53.8217","School"
"Okanogan","GRAND COULEE SCHOOL DISTRICT NO. 301 Proposition No. 2","LEVY... NO"," ","145","46.1783","School"
"Pacific","PE ELL SCHOOL DISTRICT NO. 301 Proposition No. 1 - Replacement Educational Programs and Operations Levy","LEVY YES"," ","1","33.3333","School"
"Pacific","PE ELL SCHOOL DISTRICT NO. 301 Proposition No. 1 - Replacement Educational Programs and Operations Levy","LEVY NO"," ","2","66.6667","School"
"Pierce","CITY OF PUYALLUP Proposition No. 1","Yes"," ","4574","56.6089","City/Town"
"Pierce","CITY OF PUYALLUP Proposition No. 1","No"," ","3506","43.3911","City/Town"
"Pierce","STEILACOOM HISTORICAL SCHOOL DIST. NO. 1 Proposition No. 1","Yes"," ","2760","62.8988","School"
"Pierce","STEILACOOM HISTORICAL SCHOOL DIST. NO. 1 Proposition No. 1","No"," ","1628","37.1012","School"
"Pierce","PUYALLUP SCHOOL DISTRICT NO. 3 Proposition No. 1","Yes"," ","11550","50.2327","School"
"Pierce","PUYALLUP SCHOOL DISTRICT NO. 3 Proposition No. 1","No"," ","11443","49.7673","School"
"Pierce","PUYALLUP SCHOOL DISTRICT NO. 3 Proposition No. 2","Yes"," ","11144","48.5007","School"
"Pierce","PUYALLUP SCHOOL DISTRICT NO. 3 Proposition No. 2","No"," ","11833","51.4993","School"
"Pierce","TACOMA SCHOOL DISTRICT NO. 10 Proposition No. 1","Yes"," ","25706","66.7168","School"
"Pierce","TACOMA SCHOOL DISTRICT NO. 10 Proposition No. 1","No"," ","12824","33.2832","School"
"Pierce","TACOMA SCHOOL DISTRICT NO. 10 Proposition No. 2","Yes"," ","25921","67.0504","School"
"Pierce","TACOMA SCHOOL DISTRICT NO. 10 Proposition No. 2","No"," ","12738","32.9496","School"
"Pierce","UNIVERSITY PLACE SCHOOL DISTRICT NO. 83 Proposition No. 1","Yes"," ","4878","66.767","School"
"Pierce","UNIVERSITY PLACE SCHOOL DISTRICT NO. 83 Proposition No. 1","No"," ","2428","33.233","School"
"Pierce","UNIVERSITY PLACE SCHOOL DISTRICT NO. 83 Proposition No. 2","Yes"," ","4985","67.9804","School"
"Pierce","UNIVERSITY PLACE SCHOOL DISTRICT NO. 83 Proposition No. 2","No"," ","2348","32.0196","School"
"Pierce","DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1","Yes"," ","1106","54.4559","School"
"Pierce","DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1","No"," ","925","45.5441","School"
"Pierce","DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 2","Yes"," ","1084","53.3465","School"
"Pierce","DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 2","No"," ","948","46.6535","School"
"Pierce","DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 3","Yes"," ","1011","49.7295","School"
"Pierce","DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 3","No"," ","1022","50.2705","School"
"Pierce","ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1","Yes"," ","1807","54.7908","School"
"Pierce","ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1","No"," ","1491","45.2092","School"
"Pierce","FRANKLIN PIERCE SCHOOL DISTRICT NO. 402 Proposition No. 1","Yes"," ","3161","52.2825","School"
"Pierce","FRANKLIN PIERCE SCHOOL DISTRICT NO. 402 Proposition No. 1","No"," ","2885","47.7175","School"
"Pierce","FRANKLIN PIERCE SCHOOL DISTRICT NO. 402 Proposition No. 2","Yes"," ","3337","54.9753","School"
"Pierce","FRANKLIN PIERCE SCHOOL DISTRICT NO. 402 Proposition No. 2","No"," ","2733","45.0247","School"
"Pierce","BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1","Yes"," ","7797","43.9268","School"
"Pierce","BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1","No"," ","9953","56.0732","School"
"Pierce","BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2","Yes"," ","8338","46.8059","School"
"Pierce","BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 2","No"," ","9476","53.1941","School"
"Pierce","WHITE RIVER SCHOOL DISTRICT NO. 416 Proposition No. 1","Yes"," ","2825","51.401","School"
"Pierce","WHITE RIVER SCHOOL DISTRICT NO. 416 Proposition No. 1","No"," ","2671","48.599","School"
"Pierce","WHITE RIVER SCHOOL DISTRICT NO. 416 Proposition No. 2","Yes"," ","2856","51.7298","School"
"Pierce","WHITE RIVER SCHOOL DISTRICT NO. 416 Proposition No. 2","No"," ","2665","48.2702","School"
"Pierce","FIFE SCHOOL DISTRICT NO. 417 Proposition No. 1","Yes"," ","1365","58.2586","School"
"Pierce","FIFE SCHOOL DISTRICT NO. 417 Proposition No. 1","No"," ","978","41.7414","School"
"Pierce","FIFE SCHOOL DISTRICT NO. 417 Proposition No. 2","Yes"," ","1404","60.0257","School"
"Pierce","FIFE SCHOOL DISTRICT NO. 417 Proposition No. 2","No"," ","935","39.9743","School"
"San Juan","San Juan Island School District #149 Proposition No. 1 - Replacement Educational Programs and Operations Levy","Yes"," ","2667","70.1473","School"
"San Juan","San Juan Island School District #149 Proposition No. 1 - Replacement Educational Programs and Operations Levy","No"," ","1135","29.8527","School"
"San Juan","San Juan County Public Hospital District #1 Proposition No. 1 - Renewal of Six-Year Emergency Medical Services","Yes"," ","2504","65.3274","Hospital"
"San Juan","San Juan County Public Hospital District #1 Proposition No. 1 - Renewal of Six-Year Emergency Medical Services","No"," ","1329","34.6726","Hospital"
"Skagit","ANACORTES SCHOOL DISTRICT NO. 103 Proposition No. 1 - Replacement Educational Programs and Operations Levy","Yes"," ","5536","64.1781","School"
"Skagit","ANACORTES SCHOOL DISTRICT NO. 103 Proposition No. 1 - Replacement Educational Programs and Operations Levy","No"," ","3090","35.8219","School"
"Skagit","ANACORTES SCHOOL DISTRICT NO. 103 Proposition No. 2 - Replacement Levy for Technology and Capital Improvements","Yes"," ","5487","63.5143","School"
"Skagit","ANACORTES SCHOOL DISTRICT NO. 103 Proposition No. 2 - Replacement Levy for Technology and Capital Improvements","No"," ","3152","36.4857","School"
"Skagit","BURLINGTON-EDISON SCHOOL DISTRICT NO.100 Proposition No. 1 - Replacement Educational Programs and Operations Levy","Yes"," ","2949","57.6427","School"
"Skagit","BURLINGTON-EDISON SCHOOL DISTRICT NO.100 Proposition No. 1 - Replacement Educational Programs and Operations Levy","No"," ","2167","42.3573","School"
"Skagit","BURLINGTON-EDISON SCHOOL DISTRICT NO.100 Proposition No. 2 - Capital Projects Levy","Yes"," ","2912","57.0868","School"
"Skagit","BURLINGTON-EDISON SCHOOL DISTRICT NO.100 Proposition No. 2 - Capital Projects Levy","No"," ","2189","42.9132","School"
"Skagit","CONWAY SCHOOL DISTRICT NO. 317 Proposition No. 1 - Replacement Educational Programs and Operations Levy","Yes"," ","460","53.3643","School"
"Skagit","CONWAY SCHOOL DISTRICT NO. 317 Proposition No. 1 - Replacement Educational Programs and Operations Levy","No"," ","402","46.6357","School"
"Skagit","CONWAY SCHOOL DISTRICT NO. 317 Proposition No. 2 - Replacement Technology Capital Projects Levy","Yes"," ","494","57.5758","School"
"Skagit","CONWAY SCHOOL DISTRICT NO. 317 Proposition No. 2 - Replacement Technology Capital Projects Levy","No"," ","364","42.4242","School"
"Skagit","SEDRO-WOOLLEY SCHOOL DISTRICT NO. 101 Proposition No. 1 - Replacement Educational Programs and Operations Levy","Yes"," ","3620","52.8853","School"
"Skagit","SEDRO-WOOLLEY SCHOOL DISTRICT NO. 101 Proposition No. 1 - Replacement Educational Programs and Operations Levy","No"," ","3225","47.1147","School"
"Skagit","DARRINGTON SCHOOL DISTRICT NO. 330 Proposition No. 1","Levy Yes"," ","35","51.4706","School"
"Skagit","DARRINGTON SCHOOL DISTRICT NO. 330 Proposition No. 1","Levy No"," ","33","48.5294","School"
"Skamania","MT. PLEASANT SCHOOL DISTRICT NO. 29-93 Maintenance and Operations Levy","LEVY...Yes"," ","62","68.8889","School"
"Skamania","MT. PLEASANT SCHOOL DISTRICT NO. 29-93 Maintenance and Operations Levy","LEVY...No"," ","28","31.1111","School"
"Snohomish","NORTHSHORE SCHOOL DISTRICT NO. 417 Proposition No. 1","Yes"," ","6357","58.6601","School"
"Snohomish","NORTHSHORE SCHOOL DISTRICT NO. 417 Proposition No. 1","No"," ","4480","41.3399","School"
"Snohomish","NORTHSHORE SCHOOL DISTRICT NO. 417 Proposition No. 2","Approved"," ","6455","59.5095","School"
"Snohomish","NORTHSHORE SCHOOL DISTRICT NO. 417 Proposition No. 2","Rejected"," ","4392","40.4905","School"
"Snohomish","NORTHSHORE SCHOOL DISTRICT NO. 417 Proposition No. 3","Yes"," ","6517","60.9863","School"
"Snohomish","NORTHSHORE SCHOOL DISTRICT NO. 417 Proposition No. 3","No"," ","4169","39.0137","School"
"Snohomish","DARRINGTON SCHOOL DISTRICT NO. 330 Proposition No. 1","Levy Yes"," ","476","58.1907","School"
"Snohomish","DARRINGTON SCHOOL DISTRICT NO. 330 Proposition No. 1","Levy No"," ","342","41.8093","School"
"Snohomish","EDMONDS SCHOOL DISTRICT NO. 15 Proposition No. 1","Levy Yes"," ","21313","62.1551","School"
"Snohomish","EDMONDS SCHOOL DISTRICT NO. 15 Proposition No. 1","Levy No"," ","12977","37.8449","School"
"Snohomish","EVERETT SCHOOL DISTRICT NO. 2 Proposition No. 1","Levy Yes"," ","14254","56.8273","School"
"Snohomish","EVERETT SCHOOL DISTRICT NO. 2 Proposition No. 1","Levy No"," ","10829","43.1727","School"
"Snohomish","EVERETT SCHOOL DISTRICT NO. 2 Proposition No. 2","Levy Yes"," ","14492","57.7394","School"
"Snohomish","EVERETT SCHOOL DISTRICT NO. 2 Proposition No. 2","Levy No"," ","10607","42.2606","School"
"Snohomish","GRANITE FALLS SCHOOL DIST 332 Proposition No. 1","Levy Yes"," ","1395","46.5","School"
"Snohomish","GRANITE FALLS SCHOOL DIST 332 Proposition No. 1","Levy No"," ","1605","53.5","School"
"Snohomish","GRANITE FALLS SCHOOL DIST 332 Proposition No. 2","Levy Yes"," ","1491","49.6503","School"
"Snohomish","GRANITE FALLS SCHOOL DIST 332 Proposition No. 2","Levy No"," ","1512","50.3497","School"
"Snohomish","INDEX SCHOOL DISTRICT 63 Proposition No. 1","Yes"," ","110","78.5714","School"
"Snohomish","INDEX SCHOOL DISTRICT 63 Proposition No. 1","No"," ","30","21.4286","School"
"Snohomish","LAKE STEVENS SCHOOL DISTRICT 4 Proposition No. 1","Levy Yes"," ","5631","55.3578","School"
"Snohomish","LAKE STEVENS SCHOOL DISTRICT 4 Proposition No. 1","Levy No"," ","4541","44.6422","School"
"Snohomish","LAKE STEVENS SCHOOL DISTRICT 4 Proposition No. 2","Levy Yes"," ","5859","57.5484","School"
"Snohomish","LAKE STEVENS SCHOOL DISTRICT 4 Proposition No. 2","Levy No"," ","4322","42.4516","School"
"Snohomish","MARYSVILLE SCHOOL DISTRICT NO. 25 Proposition No. 1","Yes"," ","5281","40.717","School"
"Snohomish","MARYSVILLE SCHOOL DISTRICT NO. 25 Proposition No. 1","No"," ","7689","59.283","School"
"Snohomish","MARYSVILLE SCHOOL DISTRICT NO. 25 Proposition No. 2","Yes"," ","5642","43.5272","School"
"Snohomish","MARYSVILLE SCHOOL DISTRICT NO. 25 Proposition No. 2","No"," ","7320","56.4728","School"
"Snohomish","MONROE SCHOOL DISTRICT NO. 103 Proposition No. 1","Yes"," ","3802","46.7076","School"
"Snohomish","MONROE SCHOOL DISTRICT NO. 103 Proposition No. 1","No"," ","4338","53.2924","School"
"Snohomish","MUKILTEO SCHOOL DISTRICT NO. 6 Proposition No. 1","Yes"," ","8369","56.8701","School"
"Snohomish","MUKILTEO SCHOOL DISTRICT NO. 6 Proposition No. 1","No"," ","6347","43.1299","School"
"Snohomish","MUKILTEO SCHOOL DISTRICT NO. 6 Proposition No. 2","Yes"," ","8209","55.7601","School"
"Snohomish","MUKILTEO SCHOOL DISTRICT NO. 6 Proposition No. 2","No"," ","6513","44.2399","School"
"Snohomish","SNOHOMISH SCHOOL DISTRICT NO. 201 Proposition No. 1","Levy Yes"," ","7391","51.0287","School"
"Snohomish","SNOHOMISH SCHOOL DISTRICT NO. 201 Proposition No. 1","Levy No"," ","7093","48.9713","School"
"Snohomish","SNOHOMISH SCHOOL DISTRICT NO. 201 Proposition No. 2","Levy Yes"," ","7687","53.0687","School"
"Snohomish","SNOHOMISH SCHOOL DISTRICT NO. 201 Proposition No. 2","Levy No"," ","6798","46.9313","School"
"Snohomish","STANWOOD-CAMANO SCHOOL DISTRICT NO. 401 Proposition No. 1","Yes"," ","2319","49.6361","School"
"Snohomish","STANWOOD-CAMANO SCHOOL DISTRICT NO. 401 Proposition No. 1","No"," ","2353","50.3639","School"
"Snohomish","SULTAN SCHOOL DISTRICT 311 Proposition No. 1","Levy Yes"," ","1393","47.1564","School"
"Snohomish","SULTAN SCHOOL DISTRICT 311 Proposition No. 1","Levy No"," ","1561","52.8436","School"
"Snohomish","SULTAN SCHOOL DISTRICT 311 Proposition No. 2","Levy Yes"," ","1382","46.8157","School"
"Snohomish","SULTAN SCHOOL DISTRICT 311 Proposition No. 2","Levy No"," ","1570","53.1843","School"
"Snohomish","FIRE DISTRICT 15 Proposition No. 1","Yes"," ","529","58.9087","Fire"
"Snohomish","FIRE DISTRICT 15 Proposition No. 1","No"," ","369","41.0913","Fire"
"Spokane","TEKOA SCHOOL DISTRICT - 265 Replacement Educational Programs and Operation Levy","Levy, Yes"," ","0","0","School"
"Spokane","TEKOA SCHOOL DISTRICT - 265 Replacement Educational Programs and Operation Levy","Levy, No"," ","0","0","School"
"Spokane","TEKOA SCHOOL DISTRICT - 265 Replacement Capital Levy for Health, Safety and Technology Improvements","Levy, Yes"," ","0","0","School"
"Spokane","TEKOA SCHOOL DISTRICT - 265 Replacement Capital Levy for Health, Safety and Technology Improvements","Levy, No"," ","0","0","School"
"Spokane","ROSALIA SCHOOL DISTRICT - 320 Replacement Educational Programs and Operation Levy","Levy, Yes"," ","0","0","School"
"Spokane","ROSALIA SCHOOL DISTRICT - 320 Replacement Educational Programs and Operation Levy","Levy, No"," ","0","0","School"
"Spokane","ROSALIA SCHOOL DISTRICT - 320 Capital Levy For Technology, Safety and Security Improvements","Levy, Yes"," ","0","0","School"
"Spokane","ROSALIA SCHOOL DISTRICT - 320 Capital Levy For Technology, Safety and Security Improvements","Levy, No"," ","0","0","School"
"Spokane","ST. JOHN SCHOOL DISTRICT - 322 Educational Programs and Operation Replacement Levy","Levy, Yes"," ","0","0","School"
"Spokane","ST. JOHN SCHOOL DISTRICT - 322 Educational Programs and Operation Replacement Levy","Levy, No"," ","0","0","School"
"Spokane","ST. JOHN SCHOOL DISTRICT - 322 Replacement Capital Levy For Health, Safety and Facilities Improvements","Levy, Yes"," ","0","0","School"
"Spokane","ST. JOHN SCHOOL DISTRICT - 322 Replacement Capital Levy For Health, Safety and Facilities Improvements","Levy, No"," ","0","0","School"
"Spokane","RIVERSIDE SD 416 Riverside School District Prop No. 1","Levy Yes"," ","2008","60.5002","School"
"Spokane","RIVERSIDE SD 416 Riverside School District Prop No. 1","Levy No"," ","1311","39.4998","School"
