"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Douglas","Advisory Votes Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269","Repealed","","10147","70.5437","State Executive"
"Douglas","Advisory Votes Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269","Maintained","","4237","29.4563","State Executive"
"Douglas","United States U.S. Senator","Maria Cantwell","(Prefers Democratic Party)","5390","36.1696","Federal"
"Douglas","United States U.S. Senator","Susan Hutchison","(Prefers Republican Party)","9512","63.8304","Federal"
"Douglas","Congressional District 4 U.S. Representative","Dan Newhouse","(Prefers Republican Party)","5833","69.4405","Congressional"
"Douglas","Congressional District 4 U.S. Representative","Christine Brown","(Prefers Democratic Party)","2567","30.5595","Congressional"
"Douglas","Congressional District 8 U.S. Representative","Dino Rossi","(Prefers GOP Party)","3799","59.2945","Congressional"
"Douglas","Congressional District 8 U.S. Representative","Kim Schrier","(Prefers Democratic Party)","2608","40.7055","Congressional"
"Douglas","Legislative District 12 State Representative Pos. 1","Keith Goehner","(Prefers Republican Party)","8960","61.0521","Legislative"
"Douglas","Legislative District 12 State Representative Pos. 1","Ann Diamond","(States No Party Preference)","5716","38.9479","Legislative"
"Douglas","Legislative District 12 State Representative Pos. 2","Mike Steele","(Prefers Republican Party)","10153","69.2423","Legislative"
"Douglas","Legislative District 12 State Representative Pos. 2","Valerie Sarratt","(Prefers Democratic Party)","4510","30.7577","Legislative"
"Douglas","DOUGLAS COUNTYWIDE County Assessor","Jim Ruud","(Prefers Republican Party)","11475","100","County"
"Douglas","DOUGLAS COUNTYWIDE County Auditor","Thad Duvall","(Prefers Democrat Party)","10313","100","County"
"Douglas","DOUGLAS COUNTYWIDE County Clerk","Tristen Worthen","(Prefers Republican Party)","11280","100","County"
"Douglas","DOUGLAS COUNTYWIDE County Commissioner 3","Marc Straub","(Prefers Republican Party)","7989","64.7984","County"
"Douglas","DOUGLAS COUNTYWIDE County Commissioner 3","Norman (Buck) Tupling","(Prefers Republican Party)","4340","35.2016","County"
"Douglas","DOUGLAS COUNTYWIDE Prosecuting Attorney","Gordon Edgar","(States No Party Preference)","10486","100","County"
"Douglas","DOUGLAS COUNTYWIDE Sheriff","Kevin W. Morris","(Prefers Republican Party)","8671","65.809","County"
"Douglas","DOUGLAS COUNTYWIDE Sheriff","Leeon Leyde","(Prefers Republican Party)","4505","34.191","County"
"Douglas","DOUGLAS COUNTYWIDE County Treasurer","Natalie R. Marx","(Prefers Republican Party)","10878","100","County"
"Douglas","DOUGLAS COUNTYWIDE District Court Judge","Eric C. Biggar","","8914","69.8425","County"
"Douglas","DOUGLAS COUNTYWIDE District Court Judge","Robert Hunter","","3849","30.1575","County"
"Douglas","Supreme Court Justice Position 2","Susan Owens","","10326","100","Judicial"
"Douglas","Supreme Court Justice Position 8","Nathan Choi","","4950","41.1882","Judicial"
"Douglas","Supreme Court Justice Position 8","Steve Gonzalez","","7068","58.8118","Judicial"
"Douglas","Supreme Court Justice Position 9","Sheryl Gordon McCloud","","9797","100","Judicial"
"Douglas","Court of Appeals, Division 3, District 3 Judge Position 2","Rob Lawrence-Berrey","","9721","100","Judicial"
"Douglas","FIRE DISTRICT #4 Proposition 1 Increase In Regular Property Tax Levy Rate For Fire And Emergency Services","Yes","","290","50.3472","Fire"
"Douglas","FIRE DISTRICT #4 Proposition 1 Increase In Regular Property Tax Levy Rate For Fire And Emergency Services","No","","286","49.6528","Fire"
"Douglas","CEMETERY DISTRICT #2 Proposition 1 One Year Maintenance And Operations Excess Tax Levy","Yes","","384","53.2594","Cemetery"
"Douglas","CEMETERY DISTRICT #2 Proposition 1 One Year Maintenance And Operations Excess Tax Levy","No","","337","46.7406","Cemetery"
"Douglas","PUD COUNTYWIDE Commissioner #1","Ron Skagen","","10565","100","Public Utility"
"Ferry","State Measures Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.","Yes","","853","25.4551","State Executive"
"Ferry","State Measures Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.","No","","2498","74.5449","State Executive"
"Ferry","State Measures Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ","Yes","","2349","66.9803","State Executive"
"Ferry","State Measures Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ","No","","1158","33.0197","State Executive"
"Ferry","State Measures Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.","Yes","","962","27.2059","State Executive"
"Ferry","State Measures Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.","No","","2574","72.7941","State Executive"
"Ferry","State Measures Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.","Yes","","1618","46.5478","State Executive"
"Ferry","State Measures Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.","No","","1858","53.4522","State Executive"
"Ferry","Advisory Votes Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269","Repealed","","2544","74.8676","State Executive"
"Ferry","Advisory Votes Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269","Maintained","","854","25.1324","State Executive"
"Ferry","United States U.S. Senator","Maria Cantwell","(Prefers Democratic Party)","1329","38.1021","Federal"
"Ferry","United States U.S. Senator","Susan Hutchison","(Prefers Republican Party)","2159","61.8979","Federal"
"Ferry","Congressional District 5 U.S. Representative","Cathy McMorris Rodgers","(Prefers Republican Party)","2272","64.8402","Congressional"
"Ferry","Congressional District 5 U.S. Representative","Lisa Brown","(Prefers Democratic Party)","1232","35.1598","Congressional"
"Ferry","Legislative District 7 State Senator","Shelly Short","(Prefers Republican Party)","2384","68.4271","Legislative"
"Ferry","Legislative District 7 State Senator","Karen Hardy","(Prefers Democratic Party)","1100","31.5729","Legislative"
"Ferry","Legislative District 7 State Representative Pos. 1","Jacquelin Maycumber","(Prefers Republican Party)","2427","69.5216","Legislative"
"Ferry","Legislative District 7 State Representative Pos. 1","Randall (Randy) Michaelis","(Prefers Democratic Party)","1064","30.4784","Legislative"
"Ferry","Legislative District 7 State Representative Pos. 2","Joel Kretz","(Prefers Republican Party)","2373","68.0333","Legislative"
"Ferry","Legislative District 7 State Representative Pos. 2","Mike Bell","(Prefers Democratic Party)","1115","31.9667","Legislative"
"Ferry","FERRY COUNTY COUNTY ASSESSOR","Rachel D. Siracuse","(Prefers Republican Party)","2632","100","County"
"Ferry","FERRY COUNTY COUNTY AUDITOR","Dianna Galvan","(Prefers Republican Party)","2243","67.7234","County"
"Ferry","FERRY COUNTY COUNTY AUDITOR","Teresa Jenkins","(States No Party Preference)","1069","32.2766","County"
"Ferry","FERRY COUNTY COUNTY CLERK","Jean Bremner Booher","(Prefers Democratic Party)","2267","100","County"
"Ferry","FERRY COUNTY COUNTY COMMISSIONER #2","Nathan Davis","(Prefers Republican Party)","1795","56.1464","County"
"Ferry","FERRY COUNTY COUNTY COMMISSIONER #2","Dixie Moore","(Prefers Republican Party)","1402","43.8536","County"
"Ferry","FERRY COUNTY PROSECUTING ATTORNEY","Kathryn I. Burke","(Prefers Republican Party)","2458","100","County"
"Ferry","FERRY COUNTY COUNTY SHERIFF","Ray Maycumber","(Prefers Republican Party)","2510","81.3878","County"
"Ferry","FERRY COUNTY COUNTY SHERIFF","Darin Odegaard","(Prefers Republican  Party)","574","18.6122","County"
"Ferry","FERRY COUNTY COUNTY TREASURER","Rochelle L. Rodak","(Prefers Republican Party)","2591","100","County"
"Ferry","FERRY COUNTY DISTRICT COURT JUDGE","Tom Brown","","2300","100","County"
"Ferry","Supreme Court Justice Position 2","Susan Owens","","2151","100","Judicial"
"Ferry","Supreme Court Justice Position 8","Nathan Choi","","1122","44.3128","Judicial"
"Ferry","Supreme Court Justice Position 8","Steve Gonzalez","","1410","55.6872","Judicial"
"Ferry","Supreme Court Justice Position 9","Sheryl Gordon McCloud","","2081","100","Judicial"
"Ferry","Court of Appeals, Division 3, District 1 Judge Position 1","Laurel Siddoway","","2095","100","Judicial"
"Ferry","SCHOOL DISTRICT 065 Replacement Educational Programs and Operation Levy ","Levy Yes","","102","60.7143","School"
"Ferry","SCHOOL DISTRICT 065 Replacement Educational Programs and Operation Levy ","Levy No","","66","39.2857","School"
"Ferry","SCHOOL DISTRICT 309 Bonds to Construct and Remodel School Facilities ","Approved","","698","42.3801","School"
"Ferry","SCHOOL DISTRICT 309 Bonds to Construct and Remodel School Facilities ","Against","","949","57.6199","School"
"Ferry","PUD (COUNTYWIDE) PUBLIC UTILITY COMMISSIONER #2","Dan Fagerlie","","1784","56.5631","Public Utility"
"Ferry","PUD (COUNTYWIDE) PUBLIC UTILITY COMMISSIONER #2","Jerred Burbank","","1370","43.4369","Public Utility"
"Franklin","State Measures Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.","Yes","","5536","24.7651","State Executive"
"Franklin","State Measures Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.","No","","16818","75.2349","State Executive"
"Franklin","State Measures Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ","Yes","","14901","66.8146","State Executive"
"Franklin","State Measures Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ","No","","7401","33.1854","State Executive"
"Franklin","State Measures Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.","Yes","","8984","40.2581","State Executive"
"Franklin","State Measures Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.","No","","13332","59.7419","State Executive"
"Franklin","State Measures Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.","Yes","","10616","47.7768","State Executive"
"Franklin","State Measures Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.","No","","11604","52.2232","State Executive"
"Franklin","Advisory Votes Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269","Repealed","","15981","74.3302","State Executive"
"Franklin","Advisory Votes Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269","Maintained","","5519","25.6698","State Executive"
"Franklin","United States U.S. Senator","Maria Cantwell","(Prefers Democratic Party)","8983","40.2608","Federal"
"Franklin","United States U.S. Senator","Susan Hutchison","(Prefers Republican Party)","13329","59.7392","Federal"
"Franklin","Congressional District 4 U.S. Representative","Dan Newhouse","(Prefers Republican Party)","13376","60.1277","Congressional"
"Franklin","Congressional District 4 U.S. Representative","Christine Brown","(Prefers Democratic Party)","8870","39.8723","Congressional"
"Franklin","Legislative District 9 State Representative Pos. 1","Mary Dye","(Prefers Republican Party)","11344","68.2428","Legislative"
"Franklin","Legislative District 9 State Representative Pos. 1","Jenn Goulet","(Prefers Democratic Party)","5279","31.7572","Legislative"
"Franklin","Legislative District 9 State Representative Pos. 2","Joe Schmick","(Prefers GOP Party)","10502","64.0835","Legislative"
"Franklin","Legislative District 9 State Representative Pos. 2","Matthew Sutherland","(Prefers Democratic Party)","5886","35.9165","Legislative"
"Franklin","Legislative District 16 State Representative Pos. 1","William 'Bill' Jenkin","(Prefers Republican Party)","2487","46.486","Legislative"
"Franklin","Legislative District 16 State Representative Pos. 1","Everett Maroon","(Prefers Democratic Party)","2863","53.514","Legislative"
"Franklin","Legislative District 16 State Representative Pos. 2","Rebecca Francik","(Prefers Democratic Party)","3280","60.5501","Legislative"
"Franklin","Legislative District 16 State Representative Pos. 2","Skyler Rude","(Prefers Republican Party)","2137","39.4499","Legislative"
"Franklin","County of Franklin Assessor","Peter McEnderfer","(Prefers Republican Party)","16336","100","County"
"Franklin","County of Franklin Auditor","Matt Beaton","(Prefers Republican Party)","13355","60.8234","County"
"Franklin","County of Franklin Auditor","Diana Izaguirre","(Prefers Democratic Party)","8602","39.1766","County"
"Franklin","County of Franklin Clerk","Michael Killian","(Prefers Republican Party)","12194","61.7386","County"
"Franklin","County of Franklin Clerk","Jackie Lopez Giddens","(Prefers Republican Party)","7557","38.2614","County"
"Franklin","County of Franklin Commissioner, District 3","Clint Didier","(Prefers Republican Party)","12440","56.1879","County"
"Franklin","County of Franklin Commissioner, District 3","Zahra Roach","(Prefers Democratic Party)","9700","43.8121","County"
"Franklin","County of Franklin Coroner","Dan Blasdel","(Prefers Republican Party)","9600","48.8848","County"
"Franklin","County of Franklin Coroner","Curtis McGary","(Prefers Republican Party)","10038","51.1152","County"
"Franklin","County of Franklin Prosecuting Attorney","Shawn P Sant","(Prefers Republican Party)","16743","100","County"
"Franklin","County of Franklin Sheriff","Jim Raymond","(Prefers Republican Party)","16906","100","County"
"Franklin","County of Franklin Treasurer","Josie Koelzer","(Prefers Republican Party)","16868","100","County"
"Franklin","County of Franklin District Court Judge","Gerald F. &quot;Jerry&quot; Roach","","16942","100","County"
"Franklin","Supreme Court Justice Position 2","Susan Owens","","16302","100","Judicial"
"Franklin","Supreme Court Justice Position 8","Nathan Choi","","8363","43.4961","Judicial"
"Franklin","Supreme Court Justice Position 8","Steve Gonzalez","","10864","56.5039","Judicial"
"Franklin","Supreme Court Justice Position 9","Sheryl Gordon McCloud","","15936","100","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 5","Sam Swanberg","","16495","100","Judicial"
"Franklin","Fire District 3 Proposition No. 1 Authorization for single-year permanent levy lid lift.","Approved ","","1625","66.9827","Fire"
"Franklin","Fire District 3 Proposition No. 1 Authorization for single-year permanent levy lid lift.","Rejected","","801","33.0173","Fire"
"Franklin","Public Utility District Commissioner #3","Cynthia N. Parker","","8509","43.9764","Public Utility"
"Franklin","Public Utility District Commissioner #3","Stu Nelson","","10840","56.0236","Public Utility"
"Garfield","State Measures Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.","Yes","","233","17.3881","State Executive"
"Garfield","State Measures Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.","No","","1107","82.6119","State Executive"
"Garfield","State Measures Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ","Yes","","901","66.7407","State Executive"
"Garfield","State Measures Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ","No","","449","33.2593","State Executive"
"Garfield","State Measures Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.","Yes","","366","27.051","State Executive"
"Garfield","State Measures Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.","No","","987","72.949","State Executive"
"Garfield","State Measures Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.","Yes","","547","41.0969","State Executive"
"Garfield","State Measures Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.","No","","784","58.9031","State Executive"
"Garfield","Advisory Votes Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269","Repealed","","975","77.1361","State Executive"
"Garfield","Advisory Votes Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269","Maintained","","289","22.8639","State Executive"
"Garfield","United States U.S. Senator","Maria Cantwell","(Prefers Democratic Party)","445","33.5849","Federal"
"Garfield","United States U.S. Senator","Susan Hutchison","(Prefers Republican Party)","880","66.4151","Federal"
"Garfield","Congressional District 5 U.S. Representative","Cathy McMorris Rodgers","(Prefers Republican Party)","1010","75.2048","Congressional"
"Garfield","Congressional District 5 U.S. Representative","Lisa Brown","(Prefers Democratic Party)","333","24.7952","Congressional"
"Garfield","Legislative District 9 State Representative Pos. 1","Mary Dye","(Prefers Republican Party)","1090","81.2826","Legislative"
"Garfield","Legislative District 9 State Representative Pos. 1","Jenn Goulet","(Prefers Democratic Party)","251","18.7174","Legislative"
"Garfield","Legislative District 9 State Representative Pos. 2","Joe Schmick","(Prefers GOP Party)","1002","76.9585","Legislative"
"Garfield","Legislative District 9 State Representative Pos. 2","Matthew Sutherland","(Prefers Democratic Party)","300","23.0415","Legislative"
"Garfield","COUNTY WIDE DISTRICT 01 COUNTY ASSESSOR","Brian Bartels","(Prefers Republican Party)","915","69.7941","County"
"Garfield","COUNTY WIDE DISTRICT 01 COUNTY ASSESSOR","Keshia Gilbert","(Prefers Republican Party)","396","30.2059","County"
"Garfield","COUNTY WIDE DISTRICT 01 COUNTY AUDITOR","Donna J. Deal","(Prefers Democratic Party)","1120","100","County"
"Garfield","COUNTY WIDE DISTRICT 01 COUNTY CLERK","Marie Gormsen","(Prefers Republican Party)","806","62.0955","County"
"Garfield","COUNTY WIDE DISTRICT 01 COUNTY CLERK","Katie Ruchert Magill","(Prefers Republican Party)","492","37.9045","County"
"Garfield","COUNTY WIDE DISTRICT 01 COUNTY COMMISSIONER 3","Justin E. Dixon","(Prefers Republican Party)","848","64.3399","County"
"Garfield","COUNTY WIDE DISTRICT 01 COUNTY COMMISSIONER 3","Bennie W. Keller","(Prefers Republican Party)","470","35.6601","County"
"Garfield","COUNTY WIDE DISTRICT 01 COUNTY PROSECUTOR","Matt L. Newberg","(Prefers Republican Party)","1145","100","County"
"Garfield","COUNTY WIDE DISTRICT 01 COUNTY SHERIFF","Drew W. Hyer","(Prefers Republican Party)","734","54.6131","County"
"Garfield","COUNTY WIDE DISTRICT 01 COUNTY SHERIFF","Steven M. Krouse","(Prefers Republican Party)","610","45.3869","County"
"Garfield","COUNTY WIDE DISTRICT 01 COUNTY TREASURER","Tereasa Summers","(States No Party Preference)","940","70.8899","County"
"Garfield","COUNTY WIDE DISTRICT 01 COUNTY TREASURER","Karen S. Roosevelt","(Prefers Democrat Party)","386","29.1101","County"
"Garfield","COUNTY WIDE DISTRICT 01 DISTRICT COURT JUDGE","Christopher Keatts Munoz","","206","16.3233","County"
"Garfield","COUNTY WIDE DISTRICT 01 DISTRICT COURT JUDGE","Thomas W. Cox","","1056","83.6767","County"
"Garfield","Supreme Court Justice Position 2","Susan Owens","","953","100","Judicial"
"Garfield","Supreme Court Justice Position 8","Nathan Choi","","420","42.4671","Judicial"
"Garfield","Supreme Court Justice Position 8","Steve Gonzalez","","569","57.5329","Judicial"
"Garfield","Supreme Court Justice Position 9","Sheryl Gordon McCloud","","902","100","Judicial"
"Grant","State Measures Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.","Yes","","5126","19.8752","State Executive"
"Grant","State Measures Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.","No","","20665","80.1248","State Executive"
"Grant","State Measures Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ","Yes","","18821","70.8809","State Executive"
"Grant","State Measures Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ","No","","7732","29.1191","State Executive"
"Grant","State Measures Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.","Yes","","8558","32.2141","State Executive"
"Grant","State Measures Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.","No","","18008","67.7859","State Executive"
"Grant","State Measures Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.","Yes","","10651","40.5012","State Executive"
"Grant","State Measures Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.","No","","15647","59.4988","State Executive"
"Grant","Advisory Votes Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269","Repealed","","19575","76.7557","State Executive"
"Grant","Advisory Votes Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269","Maintained","","5928","23.2443","State Executive"
"Grant","United States U.S. Senator","Maria Cantwell","(Prefers Democratic Party)","8159","30.798","Federal"
"Grant","United States U.S. Senator","Susan Hutchison","(Prefers Republican Party)","18333","69.202","Federal"
"Grant","Congressional District 4 U.S. Representative","Dan Newhouse","(Prefers Republican Party)","19197","72.7545","Congressional"
"Grant","Congressional District 4 U.S. Representative","Christine Brown","(Prefers Democratic Party)","7189","27.2455","Congressional"
"Grant","Legislative District 12 State Representative Pos. 1","Keith Goehner","(Prefers Republican Party)","1764","62.4646","Legislative"
"Grant","Legislative District 12 State Representative Pos. 1","Ann Diamond","(States No Party Preference)","1060","37.5354","Legislative"
"Grant","Legislative District 12 State Representative Pos. 2","Mike Steele","(Prefers Republican Party)","2017","70.9711","Legislative"
"Grant","Legislative District 12 State Representative Pos. 2","Valerie Sarratt","(Prefers Democratic Party)","825","29.0289","Legislative"
"Grant","Legislative District 13 State Senator","Judy Warnick","(Prefers Republican Party)","19119","100","Legislative"
"Grant","Legislative District 13 State Representative Pos. 1","Tom Dent","(Prefers Republican Party)","17793","76.2797","Legislative"
"Grant","Legislative District 13 State Representative Pos. 1","Jesse Hegstrom Oakey","(Prefers Democratic Party)","5533","23.7203","Legislative"
"Grant","Legislative District 13 State Representative Pos. 2","Matt Manweller","(Prefers Republican Party)","15038","65.2833","Legislative"
"Grant","Legislative District 13 State Representative Pos. 2","Sylvia Hammond","(Prefers Democratic Party)","7997","34.7167","Legislative"
"Grant","Grant COUNTY ASSESSOR","Melissa McKnight","(Prefers Republican Party)","14403","61.7413","County"
"Grant","Grant COUNTY ASSESSOR","Scott G Schmig","(Prefers Republican Party)","8925","38.2587","County"
"Grant","Grant COUNTY AUDITOR","Michele Jaderlund","(Prefers Republican Party)","15616","67.5374","County"
"Grant","Grant COUNTY AUDITOR","James (Jim) Liebrecht","(Prefers Republican Party)","7506","32.4626","County"
"Grant","Grant COUNTY CLERK","Kimberly A Allen","(Prefers Republican Party)","20374","100","County"
"Grant","Grant District Court Judge 3 ","Tyson R. Hill","","17830","100","County"
"Grant","Grant COUNTY COMMISSIONER #03","Cindy Carter","(Prefers Republican Party)","12342","53.3477","County"
"Grant","Grant COUNTY COMMISSIONER #03","Jeff Foster ","(Prefers Republican Party)","10793","46.6523","County"
"Grant","Grant COUNTY CORONER","Craig Morrison","(Prefers Republican Party)","20665","100","County"
"Grant","Grant COUNTY PROSECUTOR","Garth Dano","(Prefers Republican Party)","19918","100","County"
"Grant","Grant COUNTY SHERIFF","Tom Jones","(Prefers Republican Party)","21131","81.2481","County"
"Grant","Grant COUNTY SHERIFF","Myriam Villagran Diaz","(Prefers Democrat Party)","4877","18.7519","County"
"Grant","Grant COUNTY TREASURER","Darryl Pheasant","(Prefers Non Partisan Party)","13205","52.4528","County"
"Grant","Grant COUNTY TREASURER","Casey Cooper","(Prefers Republican Party)","11970","47.5472","County"
"Grant","Grant DISTRICT COURT JUDGE #01","Brian Barlow","","18393","100","County"
"Grant","Grant DISTRICT COURT JUDGE #02","Janis Whitener-Moberg","","19048","100","County"
"Grant","Supreme Court Justice Position 2","Susan Owens","","18683","100","Judicial"
"Grant","Supreme Court Justice Position 8","Nathan Choi","","9956","46.206","Judicial"
"Grant","Supreme Court Justice Position 8","Steve Gonzalez","","11591","53.794","Judicial"
"Grant","Supreme Court Justice Position 9","Sheryl Gordon McCloud","","18194","100","Judicial"
"Grant","Grant County PUD All Commissioner Distict 1","Judy Wilson","","13028","54.9844","Public Utility"
"Grant","Grant County PUD All Commissioner Distict 1","Terry Brewer","","10666","45.0156","Public Utility"
"Grant","Grant County PUD All Commissioner Distict B","Patti Paris","","11630","48.8717","Public Utility"
"Grant","Grant County PUD All Commissioner Distict B","Nelson Cox","","12167","51.1283","Public Utility"
"Grant","Wilson Creek Cemetery Dist #2 Proposition No. 1 SPECIAL ONE YEAR MAINTENANCE AND OPERATION LEVY","LEVY...YES","","110","71.8954","Cemetery"
"Grant","Wilson Creek Cemetery Dist #2 Proposition No. 1 SPECIAL ONE YEAR MAINTENANCE AND OPERATION LEVY","LEVY...NO","","43","28.1046","Cemetery"
"Grays Harbor","State Measures Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.","Yes","","8351","29.537","State Executive"
"Grays Harbor","State Measures Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.","No","","19922","70.463","State Executive"
"Grays Harbor","State Measures Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ","Yes","","19113","66.8333","State Executive"
"Grays Harbor","State Measures Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ","No","","9485","33.1667","State Executive"
"Grays Harbor","State Measures Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.","Yes","","12052","42.0663","State Executive"
"Grays Harbor","State Measures Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.","No","","16598","57.9337","State Executive"
"Grays Harbor","State Measures Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.","Yes","","13992","49.0328","State Executive"
"Grays Harbor","State Measures Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.","No","","14544","50.9672","State Executive"
"Grays Harbor","Advisory Votes Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269","Repealed","","18123","66.6581","State Executive"
"Grays Harbor","Advisory Votes Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269","Maintained","","9065","33.3419","State Executive"
"Grays Harbor","United States U.S. Senator","Maria Cantwell","(Prefers Democratic Party)","13605","47.8107","Federal"
"Grays Harbor","United States U.S. Senator","Susan Hutchison","(Prefers Republican Party)","14851","52.1893","Federal"
"Grays Harbor","Congressional District 6 U.S. Representative","Derek Kilmer","(Prefers Democratic Party)","15530","55.1178","Congressional"
"Grays Harbor","Congressional District 6 U.S. Representative","Douglas Dightman","(Prefers Republican Party)","12646","44.8822","Congressional"
"Grays Harbor","Legislative District 19 State Representative Pos. 1","Jim Walsh","(Prefers Republican Party)","6227","48.2339","Legislative"
"Grays Harbor","Legislative District 19 State Representative Pos. 1","Erin Frasier","(Prefers Democratic Party)","6683","51.7661","Legislative"
"Grays Harbor","Legislative District 19 State Representative Pos. 2","Brian E. Blake","(Prefers Democratic Party)","7447","58.0617","Legislative"
"Grays Harbor","Legislative District 19 State Representative Pos. 2","Joel McEntire","(Prefers Republican Party)","5379","41.9383","Legislative"
"Grays Harbor","Legislative District 24 State Representative Pos. 1","Mike Chapman","(Prefers Democratic Party)","7532","49.481","Legislative"
"Grays Harbor","Legislative District 24 State Representative Pos. 1","Jodi Wilke","(Prefers Republican Party)","7690","50.519","Legislative"
"Grays Harbor","Legislative District 24 State Representative Pos. 2","Steve Tharinger","(Prefers Democratic Party)","7261","48.1499","Legislative"
"Grays Harbor","Legislative District 24 State Representative Pos. 2","Jim McEntire","(Prefers Republican Party)","7819","51.8501","Legislative"
"Grays Harbor","Grays Harbor - ALL Commissioner #3","Vickie L. Raines","(States No Party Preference)","19600","100","County"
"Grays Harbor","Grays Harbor - ALL Assessor","Dan Lindgren","(Prefers Democrat Party)","18701","100","County"
"Grays Harbor","Grays Harbor - ALL Auditor","Joe MacLean","(Prefers Republican Party)","13735","50.5893","County"
"Grays Harbor","Grays Harbor - ALL Auditor","Chris Thomas","(Prefers Democrat Party)","13415","49.4107","County"
"Grays Harbor","Grays Harbor - ALL Clerk","Kimberly R Foster","(Prefers Democratic Party)","13453","51.475","County"
"Grays Harbor","Grays Harbor - ALL Clerk","Janice Louthan","(Prefers Non Partisan Party)","12682","48.525","County"
"Grays Harbor","Grays Harbor - ALL Coroner","Robert G. Kegel","(Prefers Democratic Party)","18821","100","County"
"Grays Harbor","Grays Harbor - ALL Prosecutor","Katie Svoboda","(Prefers Democratic Party)","18502","100","County"
"Grays Harbor","Grays Harbor - ALL Sheriff","Richard Scott","(States No Party Preference)","20879","100","County"
"Grays Harbor","Grays Harbor - ALL Treasurer","Kenneth Albert","(Prefers Democrat Party)","18334","100","County"
"Grays Harbor","Grays Harbor - ALL District Court #1","Kyle L. Imler","","18428","100","County"
"Grays Harbor","Grays Harbor - ALL District Court #2","Tom Copland","","18617","100","County"
"Grays Harbor","Supreme Court Justice Position 2","Susan Owens","","18562","100","Judicial"
"Grays Harbor","Supreme Court Justice Position 8","Nathan Choi","","8858","39.5164","Judicial"
"Grays Harbor","Supreme Court Justice Position 8","Steve Gonzalez","","13558","60.4836","Judicial"
"Grays Harbor","Supreme Court Justice Position 9","Sheryl Gordon McCloud","","18145","100","Judicial"
