"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Island","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","69","0.3304","State Executive"
"Island","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","115","0.5507","State Executive"
"Island","Washington State President Democratic Party","Write-in"," ","20","0.0958","State Executive"
"Island","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","11304","97.9125","State Executive"
"Island","Washington State President Republican Party","Write-in"," ","241","2.0875","State Executive"
"Jefferson","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","11","0.0796","State Executive"
"Jefferson","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","5086","36.8231","State Executive"
"Jefferson","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","930","6.7333","State Executive"
"Jefferson","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","11","0.0796","State Executive"
"Jefferson","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","474","3.4318","State Executive"
"Jefferson","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","6","0.0434","State Executive"
"Jefferson","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","114","0.8254","State Executive"
"Jefferson","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","386","2.7947","State Executive"
"Jefferson","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","5","0.0362","State Executive"
"Jefferson","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","5163","37.3805","State Executive"
"Jefferson","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","27","0.1955","State Executive"
"Jefferson","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","1469","10.6357","State Executive"
"Jefferson","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","31","0.2244","State Executive"
"Jefferson","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","85","0.6154","State Executive"
"Jefferson","Washington State President Democratic Party","Write-in"," ","14","0.1014","State Executive"
"Jefferson","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","3369","98.0786","State Executive"
"Jefferson","Washington State President Republican Party","Write-in"," ","66","1.9214","State Executive"
"King","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","560","0.0909","State Executive"
"King","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","235655","38.2643","State Executive"
"King","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","36978","6.0043","State Executive"
"King","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","459","0.0745","State Executive"
"King","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","21278","3.455","State Executive"
"King","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","128","0.0208","State Executive"
"King","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","3701","0.6009","State Executive"
"King","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","12130","1.9696","State Executive"
"King","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","149","0.0242","State Executive"
"King","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","232575","37.7641","State Executive"
"King","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","814","0.1322","State Executive"
"King","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","67096","10.8946","State Executive"
"King","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","2370","0.3848","State Executive"
"King","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","1545","0.2509","State Executive"
"King","Washington State President Democratic Party","Write-in"," ","424","0.0688","State Executive"
"King","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","101141","97.3774","State Executive"
"King","Washington State President Republican Party","Write-in"," ","2724","2.6226","State Executive"
"Kitsap","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","65","0.1055","State Executive"
"Kitsap","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","23998","38.9616","State Executive"
"Kitsap","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","5388","8.7476","State Executive"
"Kitsap","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","45","0.0731","State Executive"
"Kitsap","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","3171","5.1482","State Executive"
"Kitsap","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","19","0.0308","State Executive"
"Kitsap","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","594","0.9644","State Executive"
"Kitsap","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","1715","2.7844","State Executive"
"Kitsap","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","22","0.0357","State Executive"
"Kitsap","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","20029","32.5178","State Executive"
"Kitsap","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","177","0.2874","State Executive"
"Kitsap","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","5713","9.2753","State Executive"
"Kitsap","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","258","0.4189","State Executive"
"Kitsap","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","341","0.5536","State Executive"
"Kitsap","Washington State President Democratic Party","Write-in"," ","59","0.0958","State Executive"
"Kitsap","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","27631","98.345","State Executive"
"Kitsap","Washington State President Republican Party","Write-in"," ","465","1.655","State Executive"
"Kittitas","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","13","0.1734","State Executive"
"Kittitas","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","2561","34.1603","State Executive"
"Kittitas","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","597","7.9632","State Executive"
"Kittitas","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","11","0.1467","State Executive"
"Kittitas","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","328","4.3751","State Executive"
"Kittitas","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","4","0.0534","State Executive"
"Kittitas","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","107","1.4272","State Executive"
"Kittitas","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","224","2.9879","State Executive"
"Kittitas","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","3","0.04","State Executive"
"Kittitas","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","2883","38.4554","State Executive"
"Kittitas","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","21","0.2801","State Executive"
"Kittitas","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","667","8.8969","State Executive"
"Kittitas","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","36","0.4802","State Executive"
"Kittitas","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","40","0.5335","State Executive"
"Kittitas","Washington State President Democratic Party","Write-in"," ","2","0.0267","State Executive"
"Kittitas","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","6761","99.1785","State Executive"
"Kittitas","Washington State President Republican Party","Write-in"," ","56","0.8215","State Executive"
"Klickitat","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","5","0.1203","State Executive"
"Klickitat","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","1475","35.4994","State Executive"
"Klickitat","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","345","8.3032","State Executive"
"Klickitat","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","5","0.1203","State Executive"
"Klickitat","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","204","4.9097","State Executive"
"Klickitat","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","5","0.1203","State Executive"
"Klickitat","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","45","1.083","State Executive"
"Klickitat","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","114","2.7437","State Executive"
"Klickitat","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","1","0.0241","State Executive"
"Klickitat","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","1526","36.7268","State Executive"
"Klickitat","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","18","0.4332","State Executive"
"Klickitat","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","356","8.568","State Executive"
"Klickitat","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","13","0.3129","State Executive"
"Klickitat","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","38","0.9146","State Executive"
"Klickitat","Washington State President Democratic Party","Write-in"," ","5","0.1203","State Executive"
"Klickitat","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","3957","98.8262","State Executive"
"Klickitat","Washington State President Republican Party","Write-in"," ","47","1.1738","State Executive"
"Lewis","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","21","0.2132","State Executive"
"Lewis","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","3512","35.6584","State Executive"
"Lewis","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","1120","11.3717","State Executive"
"Lewis","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","14","0.1421","State Executive"
"Lewis","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","488","4.9548","State Executive"
"Lewis","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","12","0.1218","State Executive"
"Lewis","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","113","1.1473","State Executive"
"Lewis","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","216","2.1931","State Executive"
"Lewis","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","5","0.0508","State Executive"
"Lewis","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","3453","35.0594","State Executive"
"Lewis","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","37","0.3757","State Executive"
"Lewis","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","719","7.3002","State Executive"
"Lewis","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","39","0.396","State Executive"
"Lewis","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","86","0.8732","State Executive"
"Lewis","Washington State President Democratic Party","Write-in"," ","14","0.1421","State Executive"
"Lewis","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","14955","99.4282","State Executive"
"Lewis","Washington State President Republican Party","Write-in"," ","86","0.5718","State Executive"
"Lincoln","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","4","0.3509","State Executive"
"Lincoln","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","414","36.3158","State Executive"
"Lincoln","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","183","16.0526","State Executive"
"Lincoln","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","1","0.0877","State Executive"
"Lincoln","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","75","6.5789","State Executive"
"Lincoln","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","0","0","State Executive"
"Lincoln","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","24","2.1053","State Executive"
"Lincoln","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","39","3.4211","State Executive"
"Lincoln","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","0","0","State Executive"
"Lincoln","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","295","25.8772","State Executive"
"Lincoln","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","3","0.2632","State Executive"
"Lincoln","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","83","7.2807","State Executive"
"Lincoln","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","5","0.4386","State Executive"
"Lincoln","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","12","1.0526","State Executive"
"Lincoln","Washington State President Democratic Party","Write-in"," ","2","0.1754","State Executive"
"Lincoln","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","2911","99.2838","State Executive"
"Lincoln","Washington State President Republican Party","Write-in"," ","21","0.7162","State Executive"
"Mason","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","20","0.1656","State Executive"
"Mason","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","4613","38.1997","State Executive"
"Mason","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","1442","11.941","State Executive"
"Mason","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","10","0.0828","State Executive"
"Mason","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","618","5.1176","State Executive"
"Mason","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","4","0.0331","State Executive"
"Mason","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","135","1.1179","State Executive"
"Mason","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","307","2.5422","State Executive"
"Mason","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","3","0.0248","State Executive"
"Mason","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","3892","32.2292","State Executive"
"Mason","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","60","0.4969","State Executive"
"Mason","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","845","6.9974","State Executive"
"Mason","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","39","0.323","State Executive"
"Mason","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","73","0.6045","State Executive"
"Mason","Washington State President Democratic Party","Write-in"," ","15","0.1242","State Executive"
"Mason","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","9083","98.5462","State Executive"
"Mason","Washington State President Republican Party","Write-in"," ","134","1.4538","State Executive"
"Okanogan","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","17","0.2844","State Executive"
"Okanogan","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","1996","33.3891","State Executive"
"Okanogan","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","544","9.1","State Executive"
"Okanogan","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","8","0.1338","State Executive"
"Okanogan","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","220","3.6802","State Executive"
"Okanogan","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","3","0.0502","State Executive"
"Okanogan","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","62","1.0371","State Executive"
"Okanogan","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","131","2.1914","State Executive"
"Okanogan","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","2","0.0335","State Executive"
"Okanogan","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","2327","38.9261","State Executive"
"Okanogan","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","10","0.1673","State Executive"
"Okanogan","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","564","9.4346","State Executive"
"Okanogan","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","27","0.4517","State Executive"
"Okanogan","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","54","0.9033","State Executive"
"Okanogan","Washington State President Democratic Party","Write-in"," ","13","0.2175","State Executive"
"Okanogan","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","6337","99.124","State Executive"
"Okanogan","Washington State President Republican Party","Write-in"," ","56","0.876","State Executive"
"Pacific","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","11","0.2289","State Executive"
"Pacific","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","1826","38.0021","State Executive"
"Pacific","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","589","12.2581","State Executive"
"Pacific","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","6","0.1249","State Executive"
"Pacific","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","269","5.5983","State Executive"
"Pacific","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","5","0.1041","State Executive"
"Pacific","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","47","0.9781","State Executive"
"Pacific","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","119","2.4766","State Executive"
"Pacific","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","1","0.0208","State Executive"
"Pacific","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","1433","29.8231","State Executive"
"Pacific","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","18","0.3746","State Executive"
"Pacific","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","404","8.4079","State Executive"
"Pacific","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","24","0.4995","State Executive"
"Pacific","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","48","0.999","State Executive"
"Pacific","Washington State President Democratic Party","Write-in"," ","5","0.1041","State Executive"
"Pacific","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","3516","98.9586","State Executive"
"Pacific","Washington State President Republican Party","Write-in"," ","37","1.0414","State Executive"
"Pend Oreille","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","4","0.2255","State Executive"
"Pend Oreille","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","684","38.5569","State Executive"
"Pend Oreille","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","208","11.7249","State Executive"
"Pend Oreille","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","2","0.1127","State Executive"
"Pend Oreille","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","97","5.4679","State Executive"
"Pend Oreille","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","1","0.0564","State Executive"
"Pend Oreille","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","22","1.2401","State Executive"
"Pend Oreille","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","42","2.3675","State Executive"
"Pend Oreille","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","2","0.1127","State Executive"
"Pend Oreille","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","560","31.5671","State Executive"
"Pend Oreille","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","13","0.7328","State Executive"
"Pend Oreille","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","101","5.6933","State Executive"
"Pend Oreille","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","10","0.5637","State Executive"
"Pend Oreille","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","23","1.2965","State Executive"
"Pend Oreille","Washington State President Democratic Party","Write-in"," ","5","0.2818","State Executive"
"Pend Oreille","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","2894","99.2455","State Executive"
"Pend Oreille","Washington State President Republican Party","Write-in"," ","22","0.7545","State Executive"
"Pierce","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","232","0.1528","State Executive"
"Pierce","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","61097","40.2287","State Executive"
"Pierce","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","13340","8.7836","State Executive"
"Pierce","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","143","0.0942","State Executive"
"Pierce","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","5856","3.8558","State Executive"
"Pierce","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","62","0.0408","State Executive"
"Pierce","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","1401","0.9225","State Executive"
"Pierce","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","2489","1.6389","State Executive"
"Pierce","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","53","0.0349","State Executive"
"Pierce","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","54385","35.8093","State Executive"
"Pierce","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","350","0.2305","State Executive"
"Pierce","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","10938","7.202","State Executive"
"Pierce","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","671","0.4418","State Executive"
"Pierce","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","690","0.4543","State Executive"
"Pierce","Washington State President Democratic Party","Write-in"," ","167","0.11","State Executive"
"Pierce","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","78783","98.4504","State Executive"
"Pierce","Washington State President Republican Party","Write-in"," ","1240","1.5496","State Executive"
"San Juan","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","5","0.0678","State Executive"
"San Juan","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","2633","35.7162","State Executive"
"San Juan","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","422","5.7244","State Executive"
"San Juan","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","4","0.0543","State Executive"
"San Juan","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","305","4.1373","State Executive"
"San Juan","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","3","0.0407","State Executive"
"San Juan","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","79","1.0716","State Executive"
"San Juan","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","211","2.8622","State Executive"
"San Juan","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","3","0.0407","State Executive"
"San Juan","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","2780","37.7103","State Executive"
"San Juan","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","14","0.1899","State Executive"
"San Juan","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","874","11.8557","State Executive"
"San Juan","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","16","0.217","State Executive"
"San Juan","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","23","0.312","State Executive"
"San Juan","Washington State President Democratic Party","Write-in"," ","0","0","State Executive"
"San Juan","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","1391","100","State Executive"
"San Juan","Washington State President Republican Party","Write-in"," ","0","0","State Executive"
"Skagit","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","41","0.1591","State Executive"
"Skagit","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","10145","39.3583","State Executive"
"Skagit","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","2371","9.1985","State Executive"
"Skagit","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","23","0.0892","State Executive"
"Skagit","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","1227","4.7602","State Executive"
"Skagit","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","9","0.0349","State Executive"
"Skagit","Washington State President Democratic Party","Tulsi Gabbard","(Prefers DEMOCRATIC Party)","274","1.063","State Executive"
"Skagit","Washington State President Democratic Party","Amy Klobuchar","(Prefers DEMOCRATIC Party)","760","2.9485","State Executive"
"Skagit","Washington State President Democratic Party","Deval Patrick","(Prefers DEMOCRATIC Party)","8","0.031","State Executive"
"Skagit","Washington State President Democratic Party","Bernie Sanders","(Prefers DEMOCRATIC Party)","8514","33.0307","State Executive"
"Skagit","Washington State President Democratic Party","Tom Steyer","(Prefers DEMOCRATIC Party)","71","0.2755","State Executive"
"Skagit","Washington State President Democratic Party","Elizabeth Warren","(Prefers DEMOCRATIC Party)","2090","8.1083","State Executive"
"Skagit","Washington State President Democratic Party","Andrew Yang","(Prefers DEMOCRATIC Party)","82","0.3181","State Executive"
"Skagit","Washington State President Democratic Party","Uncommitted Delegates","(Prefers DEMOCRATIC Party)","129","0.5005","State Executive"
"Skagit","Washington State President Democratic Party","Write-in"," ","32","0.1241","State Executive"
"Skagit","Washington State President Republican Party","Donald J. Trump","(Prefers REPUBLICAN Party)","14751","98.5305","State Executive"
"Skagit","Washington State President Republican Party","Write-in"," ","220","1.4695","State Executive"
"Skamania","Washington State President Democratic Party","Michael Bennet","(Prefers DEMOCRATIC Party)","1","0.046","State Executive"
"Skamania","Washington State President Democratic Party","Joseph R. Biden","(Prefers DEMOCRATIC Party)","822","37.8279","State Executive"
"Skamania","Washington State President Democratic Party","Michael Bloomberg","(Prefers DEMOCRATIC Party)","187","8.6056","State Executive"
"Skamania","Washington State President Democratic Party","Cory Booker","(Prefers DEMOCRATIC Party)","0","0","State Executive"
"Skamania","Washington State President Democratic Party","Pete Buttigieg","(Prefers DEMOCRATIC Party)","86","3.9577","State Executive"
"Skamania","Washington State President Democratic Party","John Delaney","(Prefers DEMOCRATIC Party)","2","0.092","State Executive"
